SoilRegionKey,areasymbol,lkey,areaname,mlraoffice,longitude,latitude,mbrminx,mbrminy,mbrmaxx,mbrmaxy,SoilLat,SoilLon,SolarLat,SolarLon,Year,solarKey
38.295:-77.475,VA630,20315,"Fredericksburg City, Virginia","Raleigh, NC",-77.47451205,38.29495827,-77.50108621,38.26960988,-77.44793789,38.32030666,38.295,-77.475,38.29,-77.46,2017,38.290:-77.460
37.246:-79.134,VA631,10895,"Campbell County and the City of Lynchburg, Virginia","Raleigh, NC",-79.13371628,37.24578841,-79.44298573,37.02223562,-78.82444683,37.4693412,37.246,-79.134,37.25,-79.14,2017,37.250:-79.140
37.086:-77.615,VA653,20889,"Dinwiddie County Area, Virginia","Raleigh, NC",-77.61503062,37.0862,-77.90044744,36.87390444,-77.32961381,37.29849557,37.086,-77.615,37.09,-77.62,2017,37.090:-77.620
37.279:-76.633,VA695,10896,"James City and York Counties and the City of Williamsburg, Virginia","Raleigh, NC",-76.63259125,37.27946909,-76.91592651,37.09200334,-76.34925599,37.46693484,37.279,-76.633,37.29,-76.62,2017,37.290:-76.620
37.003:-76.411,VA715,10897,"Tidewater Cities Area, Virginia","Raleigh, NC",-76.41081556,37.00342864,-76.64610874,36.7861057,-76.17552237,37.22075158,37.003,-76.411,37.01,-76.42,2017,37.010:-76.420
37.525:-77.493,VA760,11128,"City of Richmond, Virginia","Raleigh, NC",-77.4933697,37.52474683,-77.60129371,37.44668916,-77.3854457,37.6028045,37.525,-77.493,37.53,-77.5,2017,37.530:-77.500
38.154:-79.076,VA790,14549,"Staunton City, Virginia","Morgantown, WV",-79.07573333,38.15422586,-79.1120673,38.12664972,-79.03939936,38.18180199,38.154,-79.076,38.17,-79.06,2017,38.170:-79.060
36.746:-76.664,VA800,10898,"City of Suffolk, Virginia","Raleigh, NC",-76.66419202,36.74601831,-76.93092405,36.55050341,-76.39745999,36.94153321,36.746,-76.664,36.73,-76.66,2017,36.730:-76.660
36.741:-76.048,VA810,10899,"City of Virginia Beach, Virginia","Raleigh, NC",-76.04784547,36.74127056,-76.22810055,36.55042397,-75.86759039,36.93211716,36.741,-76.048,36.73,-76.06,2017,36.730:-76.060
38.072:-78.891,VA820,14550,"Waynesboro City, Virginia","Morgantown, WV",-78.8912298,38.0719443,-78.92683924,38.0478506,-78.85562036,38.09603801,38.072,-78.891,38.09,-78.9,2017,38.090:-78.900
39.168:-78.169,VA840,14551,"Winchester City, Virginia","Morgantown, WV",-78.16888565,39.16797099,-78.20070169,39.13104208,-78.13706961,39.20489991,39.168,-78.169,39.17,-78.18,2017,39.170:-78.180
37.446:-79.613,VA850,10900,"Blue Ridge Parkway - Bedford County, Virginia Peaks of Otter Area","Morgantown, WV",-79.61342067,37.44623906,-79.85897187,37.31892369,-79.36786946,37.57355443,37.446,-79.613,37.45,-79.62,2017,37.450:-79.620
44.028:-73.090,VT001,12308,"Addison County, Vermont","Amherst, MA",-73.09009276,44.02839807,-73.43798077,43.75303622,-72.74220475,44.30375992,44.028,-73.09,44.01,-73.1,2017,44.010:-73.100
43.027:-73.055,VT003,12309,"Bennington County, Vermont","Amherst, MA",-73.05527618,43.02680097,-73.29093154,42.73930062,-72.81962082,43.31430132,43.027,-73.055,43.01,-73.06,2017,43.010:-73.060
44.463:-72.135,VT005,12310,"Caledonia County, Vermont","Amherst, MA",-72.13528829,44.46313425,-72.43350889,44.15689003,-71.83706769,44.76937848,44.463,-72.135,44.45,-72.14,2017,44.450:-72.140
44.442:-73.083,VT007,12311,"Chittenden County, Vermont","Amherst, MA",-73.08256785,44.44218549,-73.36156179,44.16142025,-72.80357391,44.72295073,44.442,-73.083,44.45,-73.1,2017,44.450:-73.100
44.682:-71.720,VT009,12312,"Essex County, Vermont","Amherst, MA",-71.7200645,44.68208757,-71.97481293,44.35052445,-71.46531607,45.01365068,44.682,-71.72,44.69,-71.74,2017,44.690:-71.740
44.825:-72.888,VT011,12313,"Franklin County, Vermont","Amherst, MA",-72.88788384,44.82501544,-73.2424866,44.63330576,-72.53328109,45.01672511,44.825,-72.888,44.81,-72.9,2017,44.810:-72.900
44.789:-73.291,VT013,12314,"Grand Isle County, Vermont","Amherst, MA",-73.2907191,44.7885745,-73.39016371,44.56365412,-73.1912745,45.01349488,44.789,-73.291,44.77,-73.3,2017,44.770:-73.300
44.600:-72.648,VT015,12315,"Lamoille County, Vermont","Amherst, MA",-72.64783248,44.59964496,-72.92727779,44.39842333,-72.36838718,44.80086659,44.6,-72.648,44.61,-72.66,2017,44.610:-72.660
43.996:-72.411,VT017,12316,"Orange County, Vermont","Amherst, MA",-72.41119169,43.9962405,-72.79177768,43.77168985,-72.0306057,44.22079115,43.996,-72.411,44.01,-72.42,2017,44.010:-72.420
44.776:-72.228,VT019,12317,"Orleans County, Vermont","Amherst, MA",-72.22849192,44.77574083,-72.57907278,44.54250343,-71.87791105,45.00897824,44.776,-72.228,44.77,-72.22,2017,44.770:-72.220
43.574:-73.066,VT021,12318,"Rutland County, Vermont","Amherst, MA",-73.06552863,43.57438028,-73.43111378,43.29055941,-72.69994349,43.85820115,43.574,-73.066,43.57,-73.06,2017,43.570:-73.060
44.259:-72.585,VT023,12319,"Washington County, Vermont","Amherst, MA",-72.58468577,44.25939024,-72.95220571,44.01303942,-72.21716584,44.50574106,44.259,-72.585,44.25,-72.58,2017,44.250:-72.580
42.995:-72.720,VT025,12320,"Windham County, Vermont","Amherst, MA",-72.720373,42.99490532,-73.00827539,42.72695459,-72.43247062,43.26285605,42.995,-72.72,43.01,-72.74,2017,43.010:-72.740
43.592:-72.593,VT027,12321,"Windsor County, Vermont","Amherst, MA",-72.59276758,43.59241965,-72.98024233,43.22258804,-72.20529283,43.96225127,43.592,-72.593,43.61,-72.58,2017,43.610:-72.580
46.999:-118.664,WA001,10450,"Adams County, Washington","Portland, OR",-118.6644302,46.9985841,-119.3695684,46.73545015,-117.9592919,47.26171805,46.999,-118.664,47.01,-118.66,2017,47.010:-118.660
45.802:-122.520,WA011,10451,"Clark County, Washington","Portland, OR",-122.5204138,45.8017573,-122.7960157,45.54386169,-122.2448119,46.0596529,45.802,-122.52,45.81,-122.5,2017,45.810:-122.500
46.119:-122.729,WA015,10452,"Cowlitz County, Washington","Portland, OR",-122.7291263,46.11933049,-123.2183629,45.85060683,-122.2398897,46.38805414,46.119,-122.729,46.13,-122.74,2017,46.130:-122.740
47.686:-119.635,WA017,10454,"Douglas County, Washington","Portland, OR",-119.6346512,47.6857392,-120.3182965,47.22013615,-118.951006,48.15134225,47.686,-119.635,47.69,-119.62,2017,47.690:-119.620
46.466:-118.828,WA021,10456,"Franklin County, Washington","Portland, OR",-118.8279913,46.46590824,-119.4577844,46.19269651,-118.1981981,46.73911997,46.466,-118.828,46.45,-118.82,2017,46.450:-118.820
47.294:-119.508,WA025,10457,"Grant County, Washington","Portland, OR",-119.5082673,47.29373243,-120.0426814,46.62525952,-118.9738532,47.96220535,47.294,-119.508,47.29,-119.5,2017,47.290:-119.500
48.158:-122.598,WA029,17555,"Island County, Washington","Portland, OR",-122.5982656,48.15815142,-122.8475362,47.90477184,-122.348995,48.41153101,48.158,-122.598,48.17,-122.58,2017,48.170:-122.580
47.609:-118.400,WA043,10459,"Lincoln County, Washington","Portland, OR",-118.3996846,47.60902927,-118.9798837,47.26018931,-117.8194854,47.95786924,47.609,-118.4,47.61,-118.42,2017,47.610:-118.420
48.602:-122.990,WA055,15669,"San Juan County, Washington","Portland, OR",-122.9898778,48.6021338,-123.2379252,48.41464168,-122.7418304,48.78962592,48.602,-122.99,48.61,-122.98,2017,48.610:-122.980
47.654:-117.432,WA063,10462,"Spokane County, Washington","Portland, OR",-117.4317058,47.65356873,-117.8238037,47.25928364,-117.0396079,48.04785381,47.654,-117.432,47.65,-117.42,2017,47.650:-117.420
48.396:-117.916,WA065,11246,"Stevens County, Washington","Bozeman, MT",-117.9158798,48.39643053,-118.4017646,47.7919782,-117.4299951,49.00088286,48.396,-117.916,48.41,-117.9,2017,48.410:-117.900
46.839:-117.644,WA075,10465,"Whitman County, Washington","Portland, OR",-117.6444141,46.83872691,-118.2493481,46.41701172,-117.03948,47.26044209,46.839,-117.644,46.85,-117.66,2017,46.850:-117.660
46.229:-117.229,WA603,10466,"Asotin County Area, Washington (Asotin and Garfield Counties)","Portland, OR",-117.2291208,46.22904656,-117.5421288,45.99542483,-116.9161129,46.46266828,46.229,-117.229,46.21,-117.22,2017,46.210:-117.220
46.222:-119.409,WA605,10467,"Benton County Area, Washington","Portland, OR",-119.4088245,46.22157116,-119.8766966,45.83626665,-118.9409523,46.60687566,46.222,-119.409,46.21,-119.42,2017,46.210:-119.420
47.590:-120.341,WA607,10468,"Chelan County Area, Washington (Parts of Chelan and Kittitas Counties)","Portland, OR",-120.3412645,47.58991322,-120.822653,47.21891404,-119.8598759,47.9609124,47.59,-120.341,47.61,-120.34,2017,47.610:-120.340
47.848:-120.554,WA608,10469,"Cashmere Mountain Area, Washington, Parts of Chelan and Okanogan Counties","Portland, OR",-120.5539246,47.84755606,-121.1810246,47.26095833,-119.9268246,48.43415378,47.848,-120.554,47.85,-120.54,2017,47.850:-120.540
48.118:-123.802,WA609,10470,"Clallam County Area, Washington","Portland, OR",-123.8023111,48.1177911,-124.6900624,47.88111403,-122.9145599,48.35446816,48.118,-123.802,48.13,-123.82,2017,48.130:-123.820
46.344:-117.927,WA613,10471,"Columbia County Area, Washington","Portland, OR",-117.9272896,46.34377375,-118.2426861,46.06294659,-117.6118932,46.62460091,46.344,-117.927,46.33,-117.94,2017,46.330:-117.940
48.741:-118.487,WA619,10472,"North Ferry Area, Washington","Bozeman, MT",-118.4872317,48.7407908,-118.8700021,48.48133619,-118.1044612,49.00024541,48.741,-118.487,48.73,-118.5,2017,48.730:-118.500
46.484:-117.546,WA623,10473,"Garfield County Area, Washington","Portland, OR",-117.5461979,46.48388712,-117.8633638,46.26458642,-117.2290321,46.70318781,46.484,-117.546,46.49,-117.54,2017,46.490:-117.540
46.744:-123.690,WA627,10474,"Grays Harbor County Area, Pacific and Wahkiakum Counties, Washington","Portland, OR",-123.689536,46.74410974,-124.2206987,46.14233592,-123.1583733,47.34588356,46.744,-123.69,46.73,-123.7,2017,46.730:-123.700
47.839:-123.611,WA631,10475,"Jefferson County Area, Washington","Portland, OR",-123.6111735,47.83859198,-124.6125374,47.53365915,-122.6098095,48.1435248,47.839,-123.611,47.85,-123.62,2017,47.850:-123.620
47.732:-123.618,WA632,10476,"Olympic National Forest Area, Washington (Parts of Clallam, Grays Harbor, Jefferson, and Mason Counties)","Portland, OR",-123.6179729,47.73229847,-124.3526433,47.29920125,-122.8833026,48.1653957,47.732,-123.618,47.73,-123.62,2017,47.730:-123.620
47.466:-122.206,WA633,17796,"King County Area, Washington","Portland, OR",-122.2058704,47.46602378,-122.5284288,47.15507745,-121.883312,47.77697011,47.466,-122.206,47.45,-122.22,2017,47.450:-122.220
47.260:-121.651,WA634,10478,"Snoqualmie Pass Area, Washington (Parts of King and Pierce Counties)","Portland, OR",-121.6505195,47.25975911,-122.2351116,46.7390992,-121.0659274,47.78041902,47.26,-121.651,47.25,-121.66,2017,47.250:-121.660
47.672:-122.747,WA635,10479,"Kitsap County Area, Washington","Portland, OR",-122.7468239,47.67206283,-123.0232522,47.40318626,-122.4703956,47.9409394,47.672,-122.747,47.69,-122.74,2017,47.690:-122.740
47.168:-120.715,WA637,10480,"Kittitas County Area, Washington","Portland, OR",-120.7145932,47.16759402,-121.4660034,46.7372546,-119.963183,47.59793343,47.168,-120.715,47.17,-120.7,2017,47.170:-120.700
45.825:-120.739,WA639,10481,"Klickitat County Area, Washington","Portland, OR",-120.7392819,45.82533013,-121.6126521,45.60607599,-119.8659117,46.04458428,45.825,-120.739,45.81,-120.74,2017,45.810:-120.740
46.589:-122.493,WA641,10482,"Lewis County Area, Washington","Portland, OR",-122.4928857,46.58910421,-123.3726419,46.38376124,-121.6131295,46.79444717,46.589,-122.493,46.57,-122.5,2017,46.570:-122.500
47.345:-123.153,WA645,10483,"Mason County, Washington","Portland, OR",-123.1529549,47.3445909,-123.5057198,47.08217919,-122.80019,47.60700261,47.345,-123.153,47.33,-123.14,2017,47.330:-123.140
48.156:-118.940,WA648,10485,"Colville Indian Reservation (Parts of Ferry and Okanogan Counties), Washington","Bozeman, MT",-118.9398207,48.15618552,-119.7390586,47.83028899,-118.1405828,48.48208205,48.156,-118.94,48.17,-118.94,2017,48.170:-118.940
48.480:-119.634,WA649,18788,"Okanogan County Area, Washington","Portland, OR",-119.6337137,48.48031416,-120.4306843,47.96047253,-118.8367431,49.00015578,48.48,-119.634,48.49,-119.62,2017,48.490:-119.620
48.523:-117.331,WA651,11247,"Pend Oreille County Area, Washington","Bozeman, MT",-117.3309566,48.52296364,-117.6296821,48.04541791,-117.032231,49.00050938,48.523,-117.331,48.53,-117.34,2017,48.530:-117.340
47.084:-122.417,WA653,10486,"Pierce County Area, Washington","Portland, OR",-122.4171763,47.08442422,-122.841166,46.76519163,-121.9931866,47.40365681,47.084,-122.417,47.09,-122.42,2017,47.090:-122.420
48.471:-122.024,WA657,10487,"Skagit County Area, Washington","Portland, OR",-122.024204,48.47087564,-122.740793,48.29598105,-121.307615,48.64577023,48.471,-122.024,48.49,-122.02,2017,48.490:-122.020
45.968:-121.882,WA659,17741,"Skamania County Area, Washington","Portland, OR",-121.8821975,45.96839954,-122.2497991,45.54865095,-121.514596,46.38814812,45.968,-121.882,45.97,-121.9,2017,45.970:-121.900
48.037:-121.940,WA661,10489,"Snohomish County Area, Washington","Portland, OR",-121.9402276,48.03731143,-122.4044952,47.77544547,-121.47596,48.2991774,48.037,-121.94,48.05,-121.94,2017,48.050:-121.940
46.974:-122.703,WA667,20829,"Thurston County Area, Washington","Portland, OR",-122.7025597,46.97427366,-123.2021605,46.76200129,-122.2029589,47.18654603,46.974,-122.703,46.97,-122.7,2017,46.970:-122.700
46.303:-118.517,WA671,10464,"Walla Walla County Area, Washington","Portland, OR",-118.5165845,46.30335881,-119.0415508,46.00001179,-117.9916183,46.60670583,46.303,-118.517,46.29,-118.5,2017,46.290:-118.500
48.817:-122.493,WA673,10490,"Whatcom County Area, Washington","Portland, OR",-122.4930103,48.81731258,-123.090825,48.63213132,-121.8951957,49.00249385,48.817,-122.493,48.81,-122.5,2017,48.810:-122.500
46.214:-120.774,WA676,10491,"Yakama Nation Closed Area, Washington, Parts of Klickitat and Yakima Counties","Portland, OR",-120.774115,46.21395268,-121.512852,45.88610006,-120.0353779,46.54180529,46.214,-120.774,46.21,-120.78,2017,46.210:-120.780
46.476:-120.600,WA677,10492,"Yakima County Area, Washington","Portland, OR",-120.5995563,46.47624402,-121.3336184,46.04032123,-119.8654941,46.91216682,46.476,-120.6,46.49,-120.58,2017,46.490:-120.580
46.366:-120.430,WA678,10493,"Yakama Nation Irrigated Area, Washington, Part of Yakima County","Portland, OR",-120.429618,46.36638257,-120.8597214,46.17890113,-119.9995146,46.553864,46.366,-120.43,46.37,-120.42,2017,46.370:-120.420
46.801:-121.210,WA680,10495,"Wenatchee National Forest, Naches Area, Washington, Parts of Kittitas and Yakima Counties","Portland, OR",-121.2101347,46.80127731,-121.5226794,46.46082663,-120.8975899,47.14172798,46.801,-121.21,46.81,-121.22,2017,46.810:-121.220
46.752:-120.190,WA681,10496,"Yakima Training Center, Parts of Kittitas and Yakima Counties, Washington","Portland, OR",-120.189807,46.75233159,-120.4667313,46.54841354,-119.9128826,46.95624963,46.752,-120.19,46.77,-120.18,2017,46.770:-120.180
46.529:-119.567,WA706,10497,"Hanford Atomic Energy Reservation, Washington","Portland, OR",-119.5665101,46.52875198,-119.874808,46.33047603,-119.2582122,46.72702794,46.529,-119.567,46.53,-119.58,2017,46.530:-119.580
48.280:-124.647,WA710,10498,"Makah Indian Reservation, Washington","Portland, OR",-124.6469182,48.28020583,-124.7467052,48.16527197,-124.5471312,48.39513968,48.28,-124.647,48.29,-124.66,2017,48.290:-124.660
46.147:-117.652,WA714,10499,"Umatilla National Forest, Washington","Portland, OR",-117.65231,46.14661158,-118.0542137,45.99841346,-117.2504063,46.2948097,46.147,-117.652,46.13,-117.66,2017,46.130:-117.660
47.404:-124.097,WA728,10500,"Quinault Indian Reservation, Washington","Portland, OR",-124.0965297,47.40356402,-124.3618887,47.24438421,-123.8311706,47.56274383,47.404,-124.097,47.41,-124.1,2017,47.410:-124.100
47.872:-123.927,WA730,10501,"Olympic National Park, Washington","Portland, OR",-123.9272668,47.87249175,-124.7340441,47.4700244,-123.1204894,48.27495909,47.872,-123.927,47.89,-123.94,2017,47.890:-123.940
48.504:-119.928,WA749,10502,"Okanogan National Forest Area, Washington","Portland, OR",-119.9282198,48.50391226,-121.0197788,48.00729536,-118.8366608,49.00052915,48.504,-119.928,48.49,-119.94,2017,48.490:-119.940
46.854:-121.682,WA754,10503,"Mount Rainier National Park, Washington","Portland, OR",-121.6819766,46.85430966,-121.9211053,46.70780919,-121.442848,47.00081012,46.854,-121.682,46.85,-121.7,2017,46.850:-121.700
46.246:-121.801,WA760,10504,"Gifford Pinchot National Forest Area, Washington","Portland, OR",-121.8013474,46.24635201,-122.2500149,45.72237396,-121.3526799,46.77033006,46.246,-121.801,46.25,-121.82,2017,46.250:-121.820
48.216:-121.462,WA762,10505,"Mount Baker-Snoqualmie National Forest, Washington","Portland, OR",-121.4619222,48.2160548,-122.017094,47.43182317,-120.9067503,49.00028642,48.216,-121.462,48.21,-121.46,2017,48.210:-121.460
48.623:-121.092,WA774,10506,"North Cascades National Park Complex, Washington","Portland, OR",-121.0921007,48.62334727,-121.6389569,48.2457618,-120.5452445,49.00093273,48.623,-121.092,48.61,-121.1,2017,48.610:-121.100
47.604:-122.332,WA775,10507,"City of Seattle, Washington","Portland, OR",-122.3316401,47.60444495,-122.4358829,47.43101707,-122.2273974,47.77787283,47.604,-122.332,47.61,-122.34,2017,47.610:-122.340
47.245:-122.460,WA776,10508,"City of Tacoma, Washington","Portland, OR",-122.4596468,47.24451725,-122.5637503,47.17015024,-122.3555433,47.31888427,47.245,-122.46,47.25,-122.46,2017,47.250:-122.460
47.031:-122.586,WA777,10509,"Joint Base Lewis-McChord Area, Washington, Parts of Pierce and Thurston Counties","Portland, OR",-122.5859426,47.0308589,-122.802089,46.90151185,-122.3697963,47.16020594,47.031,-122.586,47.05,-122.58,2017,47.050:-122.580
47.724:-122.719,WA778,10513,"Bangor Naval Station, Washington","Portland, OR",-122.7194449,47.7244773,-122.7469016,47.67693455,-122.6919883,47.77202004,47.724,-122.719,47.73,-122.7,2017,47.730:-122.700
43.945:-89.813,WI001,13831,"Adams County, Wisconsin","St. Paul, MN",-89.81297631,43.94526921,-90.02881919,43.64102868,-89.59713344,44.24950974,43.945,-89.813,43.93,-89.82,2017,43.930:-89.820
46.531:-90.614,WI003,13832,"Ashland County, Wisconsin","St. Paul, MN",-90.613815,46.53054871,-90.92760493,45.9803593,-90.30002506,47.08073813,46.531,-90.614,46.53,-90.62,2017,46.530:-90.620
45.423:-91.848,WI005,13834,"Barron County, Wisconsin","St. Paul, MN",-91.8482441,45.423298,-92.15683042,45.20644926,-91.53965779,45.64014675,45.423,-91.848,45.41,-91.86,2017,45.410:-91.860
46.579:-91.152,WI007,13835,"Bayfield County, Wisconsin","St. Paul, MN",-91.15218783,46.57908261,-91.55377356,46.15465212,-90.75060209,47.00351311,46.579,-91.152,46.57,-91.14,2017,46.570:-91.140
44.460:-87.995,WI009,13836,"Brown County, Wisconsin","Indianapolis, IN",-87.99453038,44.46014142,-88.25257248,44.24037492,-87.73648828,44.67990792,44.46,-87.995,44.45,-87.98,2017,44.450:-87.980
44.311:-91.807,WI011,13838,"Buffalo County, Wisconsin","St. Paul, MN",-91.8065356,44.31106709,-92.08423645,44.02536341,-91.52883475,44.59677077,44.311,-91.807,44.33,-91.82,2017,44.330:-91.820
45.899:-92.459,WI013,13839,"Burnett County, Wisconsin","St. Paul, MN",-92.4590797,45.89864298,-92.88689107,45.63962924,-92.03126833,46.15765672,45.899,-92.459,45.89,-92.46,2017,45.890:-92.460
45.074:-91.294,WI017,13840,"Chippewa County, Wisconsin","St. Paul, MN",-91.29438898,45.07415111,-91.66650816,44.85607188,-90.9222698,45.29223034,45.074,-91.294,45.09,-91.3,2017,45.090:-91.300
44.728:-90.619,WI019,13841,"Clark County, Wisconsin","St. Paul, MN",-90.6190712,44.72789427,-90.92317724,44.42204081,-90.31496516,45.03374773,44.728,-90.619,44.73,-90.62,2017,44.730:-90.620
43.462:-89.395,WI021,13842,"Columbia County, Wisconsin","Indianapolis, IN",-89.39495764,43.46219928,-89.78542864,43.28086816,-89.00448664,43.6435304,43.462,-89.395,43.45,-89.38,2017,43.450:-89.380
43.206:-90.941,WI023,13843,"Crawford County, Wisconsin","St. Paul, MN",-90.9405254,43.20645863,-91.21518873,42.98826145,-90.66586207,43.4246558,43.206,-90.941,43.21,-90.94,2017,43.210:-90.940
43.070:-89.424,WI025,16450,"Dane County, Wisconsin","Indianapolis, IN",-89.42363218,43.06964557,-89.83853756,42.84510113,-89.00872679,43.29419002,43.07,-89.424,43.09,-89.42,2017,43.090:-89.420
