,areasymbol,lkey,areaname,mlraoffice,longitude,latitude,mbrminx,mbrminy,mbrmaxx,mbrmaxy,lat-rounded,lon-rounded,SoilLat,SoilLon,SolarLat,SolarLon,Year,SoilRegionKey,SolarRegionKey
3108,WA778,10513,"Bangor Naval Station, Washington","Portland, OR",-122.7194449457525,47.7244772964653,-122.746901550562,47.6769345487736,-122.691988340943,47.772020044157,47.724,-122.719,47.724,-122.719,47.73,-122.7,2017.0,47.724:-122.719,-122.719:47.730
3109,WI001,13831,"Adams County, Wisconsin","St. Paul, MN",-89.8129763129871,43.94526920766425,-90.0288191908551,43.64102868016789,-89.59713343511909,44.2495097351606,43.945,-89.813,,,,,,,
3110,WI003,13832,"Ashland County, Wisconsin","St. Paul, MN",-90.6138149972392,46.530548713586704,-90.9276049319124,45.9803592992002,-90.300025062566,47.08073812797321,46.531,-90.614,,,,,,,
3111,WI005,13834,"Barron County, Wisconsin","St. Paul, MN",-91.84824410458954,45.4232980025795,-92.15683041755,45.2064492559054,-91.53965779162908,45.640146749253596,45.423,-91.848,45.423,-91.848,45.41,-91.86,2017.0,45.423:-91.848,-91.848:45.410
3112,WI007,13835,"Bayfield County, Wisconsin","St. Paul, MN",-91.1521878264232,46.5790826142678,-91.55377355817508,46.154652118230295,-90.7506020946713,47.0035131103053,46.579,-91.152,,,,,,,
3113,WI009,13836,"Brown County, Wisconsin","Indianapolis, IN",-87.99453037940455,44.46014141725885,-88.25257247502991,44.2403749175601,-87.7364882837792,44.679907916957596,44.46,-87.995,44.46,-87.995,44.45,-87.98,2017.0,44.460:-87.995,-87.995:44.450
3114,WI011,13838,"Buffalo County, Wisconsin","St. Paul, MN",-91.80653560114668,44.311067090228455,-92.08423645224528,44.0253634108358,-91.52883475004809,44.5967707696211,44.311,-91.807,,,,,,,
3115,WI013,13839,"Burnett County, Wisconsin","St. Paul, MN",-92.45907970400779,45.8986429801755,-92.8868910746447,45.6396292410736,-92.03126833337092,46.1576567192774,45.899,-92.459,,,,,,,
3116,WI017,13840,"Chippewa County, Wisconsin","St. Paul, MN",-91.29438897790207,45.07415110909229,-91.6665081606682,44.856071876311205,-90.92226979513599,45.2922303418734,45.074,-91.294,45.074,-91.294,45.09,-91.3,2017.0,45.074:-91.294,-91.294:45.090
3117,WI019,13841,"Clark County, Wisconsin","St. Paul, MN",-90.61907120039149,44.727894269054744,-90.9231772400754,44.4220408100935,-90.31496516070759,45.033747728016,44.728,-90.619,44.728,-90.619,44.73,-90.62,2017.0,44.728:-90.619,-90.619:44.730
3118,WI021,13842,"Columbia County, Wisconsin","Indianapolis, IN",-89.3949576399215,43.462199282524956,-89.78542863742149,43.2808681617268,-89.0044866424215,43.6435304033231,43.462,-89.395,,,,,,,
3119,WI023,13843,"Crawford County, Wisconsin","St. Paul, MN",-90.94052540323685,43.20645862516379,-91.2151887339817,42.988261450149295,-90.665862072492,43.4246558001783,43.206,-90.941,43.206,-90.941,43.21,-90.94,2017.0,43.206:-90.941,-90.941:43.210
3120,WI025,16450,"Dane County, Wisconsin","Indianapolis, IN",-89.42363217723378,43.0696455728732,-89.83853755951168,42.8451011285606,-89.0087267949559,43.29419001718579,43.07,-89.424,,,,,,,
3121,WI027,13846,"Dodge County, Wisconsin","Indianapolis, IN",-88.704845109738,43.41412579308084,-89.0094748756341,43.1947365389418,-88.40021534384192,43.633515047219895,43.414,-88.705,,,,,,,
3122,WI029,13847,"Door County, Wisconsin","Indianapolis, IN",-87.27079749516452,45.051833976844996,-87.7364882837793,44.675151732913,-86.80510670654971,45.428516220777,45.052,-87.271,45.052,-87.271,45.05,-87.26,2017.0,45.052:-87.271,-87.271:45.050
3123,WI031,13848,"Douglas County, Wisconsin","St. Paul, MN",-91.92217274991845,46.45717556209146,-92.2936171247698,46.1569190501492,-91.5507283750671,46.7574320740337,46.457,-91.922,,,,,,,
3124,WI033,13849,"Dunn County, Wisconsin","St. Paul, MN",-91.9033944681946,44.946565837070246,-92.1570620646548,44.6836297692708,-91.64972687173443,45.2095019048697,44.947,-91.903,,,,,,,
3125,WI035,13851,"Eau Claire County, Wisconsin","St. Paul, MN",-91.28584552817526,44.7267941012172,-91.6505623867407,44.59587526999911,-90.9211286696098,44.85771293243529,44.727,-91.286,44.727,-91.286,44.73,-91.3,2017.0,44.727:-91.286,-91.286:44.730
3126,WI037,13852,"Florence County, Wisconsin","St. Paul, MN",-88.37123183140986,45.867130070473,-88.6842314188733,45.7130285114123,-88.0582322439464,46.0212316295337,45.867,-88.371,,,,,,,
3127,WI039,13853,"Fond du Lac County, Wisconsin","Indianapolis, IN",-88.5229791977421,43.74030608759564,-88.88601834127421,43.54285924827129,-88.15994005421,43.937752926920005,43.74,-88.523,43.74,-88.523,43.73,-88.54,2017.0,43.740:-88.523,-88.523:43.730
3128,WI041,13854,"Forest County, Wisconsin","St. Paul, MN",-88.73660825492071,45.72521967363974,-89.0478646566402,45.3769371779215,-88.42535185320118,46.073502169357994,45.725,-88.737,,,,,,,
3129,WI043,13855,"Grant County, Wisconsin","St. Paul, MN",-90.79132719746616,42.859422530185206,-91.1568987500025,42.5071774782875,-90.4257556449298,43.2116675820829,42.859,-90.791,,,,,,,
3130,WI045,13856,"Green County, Wisconsin","Indianapolis, IN",-89.60219596189745,42.6789119980406,-89.83855637241341,42.500089678287395,-89.3658355513815,42.8577343177938,42.679,-89.602,,,,,,,
3131,WI047,13857,"Green Lake County, Wisconsin","Indianapolis, IN",-89.0653496278505,43.80763909947465,-89.24553889995458,43.6317889474321,-88.88516035574641,43.9834892515172,43.808,-89.065,43.808,-89.065,43.81,-89.06,2017.0,43.808:-89.065,-89.065:43.810
3132,WI049,13858,"Iowa County, Wisconsin","St. Paul, MN",-90.13393292391736,43.011447658952,-90.42999717863708,42.81308037643689,-89.8378686691976,43.2098149414671,43.011,-90.134,43.011,-90.134,43.01,-90.14,2017.0,43.011:-90.134,-90.134:43.010
3133,WI051,13859,"Iron County, Wisconsin","St. Paul, MN",-90.24032830152035,46.2857702132025,-90.55229414886308,45.98150061974801,-89.92836245417759,46.590039806656996,46.286,-90.24,46.286,-90.24,46.29,-90.22,2017.0,46.286:-90.240,-90.240:46.290
3134,WI053,13860,"Jackson County, Wisconsin","St. Paul, MN",-90.73931709908193,44.33391424600121,-91.1662267796291,44.070825557858285,-90.31240741853479,44.59700293414411,44.334,-90.739,,,,,,,
3135,WI055,13861,"Jefferson County, Wisconsin","Indianapolis, IN",-88.77476891944181,43.020180610167856,-89.01361196665741,42.8424218114128,-88.5359258722262,43.1979394089229,43.02,-88.775,43.02,-88.775,43.01,-88.78,2017.0,43.020:-88.775,-88.775:43.010
3136,WI057,13862,"Juneau County, Wisconsin","St. Paul, MN",-90.04921419374065,43.9452587399788,-90.31324427046421,43.64100673939,-89.7851841170171,44.2495107405676,43.945,-90.049,,,,,,,
3137,WI061,13863,"Kewaunee County, Wisconsin","Indianapolis, IN",-87.570615032911,44.502018860509004,-87.766042509427,44.327080036717604,-87.37518755639498,44.6769576843004,44.502,-87.571,,,,,,,
3138,WI063,13865,"La Crosse County, Wisconsin","St. Paul, MN",-91.16778694337046,43.907923895363,-91.42549334431592,43.7248612485184,-90.910080542425,44.0909865422076,43.908,-91.168,,,,,,,
3139,WI065,13866,"Lafayette County, Wisconsin","St. Paul, MN",-90.13211114527395,42.66029575736425,-90.42694793951651,42.505701671442296,-89.8372743510314,42.8148898432862,42.66,-90.132,42.66,-90.132,42.65,-90.14,2017.0,42.660:-90.132,-90.132:42.650
3140,WI067,13867,"Langlade County, Wisconsin","St. Paul, MN",-89.0321055677425,45.24937875925935,-89.42593646582459,45.0287463289973,-88.63827466966042,45.4700111895214,45.249,-89.032,,,,,,,
3141,WI069,13868,"Lincoln County, Wisconsin","St. Paul, MN",-89.73555782252693,45.33749033058545,-90.0467909854616,45.1191221796523,-89.4243246595923,45.55585848151861,45.337,-89.736,,,,,,,
3142,WI073,13870,"Marathon County, Wisconsin","St. Paul, MN",-89.7701675728735,44.9009131797011,-90.31698819913868,44.6812499671124,-89.2233469466083,45.1205763922898,44.901,-89.77,44.901,-89.77,44.89,-89.78,2017.0,44.901:-89.770,-89.770:44.890
3143,WI075,13871,"Marinette County, Wisconsin","Indianapolis, IN",-87.95910892675175,45.3808046779529,-88.42809353039391,44.9660071737869,-87.49012432310957,45.795602182118905,45.381,-87.959,45.381,-87.959,45.37,-87.94,2017.0,45.381:-87.959,-87.959:45.370
3144,WI077,13872,"Marquette County, Wisconsin","Indianapolis, IN",-89.38365327034685,43.8127258204296,-89.5997554014317,43.6425576864544,-89.167551139262,43.982893954404794,43.813,-89.384,43.813,-89.384,43.81,-89.38,2017.0,43.813:-89.384,-89.384:43.810
3145,WI078,13873,"Menominee County, Wisconsin","St. Paul, MN",-88.7329407671513,44.98675365859196,-88.98219688651398,44.855448267685006,-88.4836846477886,45.1180590494989,44.987,-88.733,,,,,,,
3146,WI081,27265,"Monroe County, Wisconsin","St. Paul, MN",-90.64519714693165,43.9432038737129,-90.9785713026831,43.72538112221071,-90.31182299118021,44.1610266252151,43.943,-90.645,,,,,,,
3147,WI083,13875,"Oconto County, Wisconsin","Indianapolis, IN",-88.220081406791,45.0254619923219,-88.68005847225929,44.6723487815489,-87.7601043413227,45.378575203094904,45.025,-88.22,45.025,-88.22,45.01,-88.22,2017.0,45.025:-88.220,-88.220:45.010
3148,WI085,13876,"Oneida County, Wisconsin","St. Paul, MN",-89.54587800663975,45.68308995281125,-90.04527912235191,45.4647136766467,-89.04647689092761,45.9014662289758,45.683,-89.546,45.683,-89.546,45.69,-89.54,2017.0,45.683:-89.546,-89.546:45.690
3149,WI087,13877,"Outagamie County, Wisconsin","Indianapolis, IN",-88.46496125235547,44.41631778027745,-88.7397987169256,44.241976852736215,-88.1901237877853,44.5906587078187,44.416,-88.465,,,,,,,
3150,WI089,13878,"Ozaukee County, Wisconsin","Indianapolis, IN",-87.92731790576583,43.3677640384711,-88.0638870549394,43.1920894513618,-87.7907487565923,43.5434386255804,43.368,-87.927,43.368,-87.927,43.37,-87.94,2017.0,43.368:-87.927,-87.927:43.370
3151,WI091,13880,"Pepin County, Wisconsin","St. Paul, MN",-91.98320265468365,44.54594412977395,-92.31610228769199,44.407493585626106,-91.6503030216753,44.68439467392179,44.546,-91.983,,,,,,,
3152,WI093,13882,"Pierce County, Wisconsin","St. Paul, MN",-92.47167173972856,44.70103038906285,-92.80842262194021,44.5394398521684,-92.1349208575169,44.8626209259573,44.701,-92.472,,,,,,,
3153,WI095,13883,"Polk County, Wisconsin","St. Paul, MN",-92.521880498159,45.46892477961295,-92.88934183162041,45.2091453320747,-92.15441916469759,45.72870422715121,45.469,-92.522,,,,,,,
3154,WI097,13884,"Portage County, Wisconsin","St. Paul, MN",-89.53429206917895,44.46467351978755,-89.8453555916836,44.2434261893149,-89.22322854667429,44.6859208502602,44.465,-89.534,,,,,,,
3155,WI099,13885,"Price County, Wisconsin","St. Paul, MN",-90.3609055373248,45.67953863606795,-90.6798440345078,45.376828307429506,-90.0419670401418,45.9822489647064,45.68,-90.361,45.68,-90.361,45.69,-90.38,2017.0,45.680:-90.361,-90.361:45.690
3156,WI103,13887,"Richland County, Wisconsin","St. Paul, MN",-90.43168471261964,43.359548477681564,-90.6716536604444,43.164064612174904,-90.1917157647949,43.5550323431882,43.36,-90.432,43.36,-90.432,43.37,-90.42,2017.0,43.360:-90.432,-90.432:43.370
3157,WI105,13888,"Rock County, Wisconsin","Indianapolis, IN",-89.07266013429856,42.66975597578175,-89.36923662784659,42.491929256933,-88.7760836407505,42.847582694630496,42.67,-89.073,42.67,-89.073,42.69,-89.06,2017.0,42.670:-89.073,-89.073:42.690
3158,WI107,13889,"Rusk County, Wisconsin","St. Paul, MN",-91.10959767809294,45.4652907175815,-91.54121462527428,45.2914729633371,-90.6779807309116,45.63910847182589,45.465,-91.11,45.465,-91.11,45.45,-91.1,2017.0,45.465:-91.110,-91.110:45.450
3159,WI109,13890,"St. Croix County, Wisconsin","St. Paul, MN",-92.46922074621928,45.03404498378375,-92.80333937197572,44.8578162859845,-92.1351021204628,45.210273681583004,45.034,-92.469,45.034,-92.469,45.05,-92.46,2017.0,45.034:-92.469,-92.469:45.050
3160,WI111,13891,"Sauk County, Wisconsin","St. Paul, MN",-89.95617675762695,43.39383890499221,-90.3126145548257,43.1454991763282,-89.5997389604282,43.642178633656215,43.394,-89.956,43.394,-89.956,43.41,-89.94,2017.0,43.394:-89.956,-89.956:43.410
3161,WI113,13892,"Sawyer County, Wisconsin","St. Paul, MN",-91.11411810661434,45.89767135288725,-91.5518717962879,45.637493913569095,-90.6763644169408,46.1578487922054,45.898,-91.114,,,,,,,
3162,WI115,13893,"Shawano County, Wisconsin","Indianapolis, IN",-88.73359901233454,44.80718183831751,-89.2245161998854,44.584716968074105,-88.2426818247837,45.0296467085609,44.807,-88.734,,,,,,,
3163,WI117,13894,"Sheboygan County, Wisconsin","Indianapolis, IN",-87.92889098824669,43.7173931636913,-88.16223504950148,43.5423603687817,-87.6955469269919,43.8924259586009,43.717,-87.929,43.717,-87.929,43.73,-87.94,2017.0,43.717:-87.929,-87.929:43.730
3164,WI119,13895,"Taylor County, Wisconsin","St. Paul, MN",-90.48394284779975,45.206737256276,-90.9259186554577,45.0308502616257,-90.0419670401418,45.382624250926284,45.207,-90.484,45.207,-90.484,45.21,-90.5,2017.0,45.207:-90.484,-90.484:45.210
3165,WI121,13896,"Trempealeau County, Wisconsin","St. Paul, MN",-91.3823800222728,44.290641164332506,-91.6128492534287,43.9841762508817,-91.1519107911169,44.5971060777833,44.291,-91.382,,,,,,,
3166,WI123,13897,"Vernon County, Wisconsin","St. Paul, MN",-90.79220978451326,43.5769421206289,-91.27334712825301,43.42239084533061,-90.3110724407735,43.7314933959272,43.577,-90.792,43.577,-90.792,43.57,-90.78,2017.0,43.577:-90.792,-90.792:43.570
3167,WI125,13898,"Vilas County, Wisconsin","St. Paul, MN",-89.4887114418022,46.07824427565511,-90.04480372062359,45.85659203260121,-88.9326191629808,46.29989651870901,46.078,-89.489,,,,,,,
3168,WI127,13899,"Walworth County, Wisconsin","Indianapolis, IN",-88.54175337571517,42.66745037921329,-88.77889712814779,42.49191802525071,-88.30460962328259,42.842982733175894,42.667,-88.542,42.667,-88.542,42.65,-88.54,2017.0,42.667:-88.542,-88.542:42.650
3169,WI129,13900,"Washburn County, Wisconsin","St. Paul, MN",-91.79540346422979,45.89768575723946,-92.05062774756658,45.6374939137432,-91.540179180893,46.1578776007357,45.898,-91.795,45.898,-91.795,45.89,-91.78,2017.0,45.898:-91.795,-91.795:45.890
3170,WI131,13901,"Washington County, Wisconsin","Indianapolis, IN",-88.22962101458029,43.367755972428654,-88.4192839605816,43.1919036968892,-88.03995806857901,43.5436082479681,43.368,-88.23,43.368,-88.23,43.37,-88.22,2017.0,43.368:-88.230,-88.230:43.370
3171,WI135,13902,"Waupaca County, Wisconsin","Indianapolis, IN",-88.914993070814,44.461993090622606,-89.2248083301923,44.24263982176479,-88.6051778114357,44.6813463594804,44.462,-88.915,,,,,,,
3172,WI137,13903,"Waushara County, Wisconsin","Indianapolis, IN",-89.24198182816556,44.11388500152189,-89.59814644859743,43.9820949707068,-88.88581720773371,44.245675032337,44.114,-89.242,44.114,-89.242,44.13,-89.26,2017.0,44.114:-89.242,-89.242:44.130
3173,WI139,13904,"Winnebago County, Wisconsin","Indianapolis, IN",-88.64486925115946,44.06849034722464,-88.8867710835115,43.89278533558989,-88.4029674188074,44.244195358859386,44.068,-88.645,,,,,,,
3174,WI141,13905,"Wood County, Wisconsin","St. Paul, MN",-90.02126552121345,44.46649545690254,-90.31801609362749,44.24764896323161,-89.7245149487994,44.6853419505735,44.466,-90.021,44.466,-90.021,44.45,-90.02,2017.0,44.466:-90.021,-90.021:44.450
3175,WI600,13906,"Calumet and Manitowoc Counties, Wisconsin","Indianapolis, IN",-87.95566091177825,44.10952684657414,-88.40436421541331,43.8914415630279,-87.5069576081432,44.3276121301204,44.11,-87.956,44.11,-87.956,44.09,-87.94,2017.0,44.110:-87.956,-87.956:44.090
3176,WI601,13907,"Kenosha and Racine Counties, Wisconsin","Indianapolis, IN",-88.0325697735778,42.668083255621646,-88.30786132626051,42.4925705271405,-87.7572782208951,42.8435959841028,42.668,-88.033,,,,,,,
3177,WI602,13908,"Milwaukee and Waukesha Counties, Wisconsin","Indianapolis, IN",-88.1837526330515,43.01902583894225,-88.5421513759511,42.8419616661829,-87.8253538901519,43.1960900117016,43.019,-88.184,43.019,-88.184,43.01,-88.18,2017.0,43.019:-88.184,-88.184:43.010
3178,WV001,14552,"Barbour County, West Virginia","Morgantown, WV",-80.01805089578605,39.125155402987936,-80.2272493069599,38.9470923811246,-79.8088524846122,39.303218424851295,39.125,-80.018,39.125,-80.018,39.13,-80.02,2017.0,39.125:-80.018,-80.018:39.130
3179,WV003,14554,"Berkeley County, West Virginia","Morgantown, WV",-78.02608895236008,39.442859271544854,-78.2287671721731,39.264827183221996,-77.82341073254709,39.6208913598677,39.443,-78.026,,,,,,,
3180,WV005,14555,"Boone County, West Virginia","Morgantown, WV",-81.71703386635684,37.99707651348211,-81.98038342678079,37.763320348066,-81.45368430593291,38.2308326788982,37.997,-81.717,37.997,-81.717,38.01,-81.7,2017.0,37.997:-81.717,-81.717:38.010
3181,WV007,14556,"Braxton County, West Virginia","Morgantown, WV",-80.73690312790629,38.70609563794695,-81.0317444709827,38.50703644488829,-80.4420617848299,38.9051548310056,38.706,-80.737,,,,,,,
3182,WV011,14557,"Cabell County, West Virginia","Morgantown, WV",-82.27740728546439,38.41340254405635,-82.5076861675345,38.2279906895124,-82.0471284033943,38.5988143986003,38.413,-82.277,,,,,,,
3183,WV015,14558,"Clay County, West Virginia","Morgantown, WV",-81.05085696540041,38.46567810207221,-81.2843684065261,38.2634245664813,-80.8173455242747,38.6679316376631,38.466,-81.051,38.466,-81.051,38.45,-81.06,2017.0,38.466:-81.051,-81.051:38.450
3184,WV017,14559,"Doddridge County, West Virginia","Morgantown, WV",-80.71987867306866,39.270900609780696,-80.9138823377062,39.0904500877178,-80.52587500843109,39.4513511318436,39.271,-80.72,39.271,-80.72,39.29,-80.74,2017.0,39.271:-80.720,-80.720:39.290
3185,WV021,14560,"Gilmer County, West Virginia","Morgantown, WV",-80.83127669467606,38.913675028102006,-81.0567297684059,38.7179313816628,-80.60582362094621,39.1094186745412,38.914,-80.831,38.914,-80.831,38.93,-80.82,2017.0,38.914:-80.831,-80.831:38.930
3186,WV025,14562,"Greenbrier County, West Virginia","Morgantown, WV",-80.4270935832707,37.97573044760675,-80.8942546852355,37.6837734275969,-79.9599324813059,38.26768746761661,37.976,-80.427,,,,,,,
3187,WV037,14563,"Jefferson County, West Virginia","Morgantown, WV",-77.87721978998556,39.3159094563255,-78.0354768860466,39.1323984503888,-77.71896269392451,39.4994204622622,39.316,-77.877,39.316,-77.877,39.33,-77.86,2017.0,39.316:-77.877,-77.877:39.330
3188,WV039,14565,"Kanawha County, West Virginia","Morgantown, WV",-81.55466311392115,38.2968398568779,-81.91520412583421,37.9672459106018,-81.1941221020081,38.626433803154,38.297,-81.555,38.297,-81.555,38.29,-81.54,2017.0,38.297:-81.555,-81.555:38.290
