lkey|station_id|solar_region_key|areaname|weather_station
14435|999999-481|-112.299:38.850|"Fishlake National Forest - Tushar-Pavant Division - Parts of Sevier, Millard, Beaver and Piute Counties, Utah"|GRANITE PEAK FILLMORE A
17247|999999-53167|-111.461:40.730|"Uinta National Forest Area, Utah, Parts of Juab, Sanpete, Utah, and Wasatch Counties"|MIDWAY 3 NE
14437|999999-53149|-111.752:38.650|"Fishlake National Forest East Portion - Parts of Sevier, Piute and Wayne Counties"|TORREY 7 E
14451|744200-99999|-110.128:39.890|"Uintah and Ouray Indian Reservation, Utah"|ROOSEVELT  UT
10345|999999-53149|-111.143:38.050|"Capitol Reef National Park, Utah"|TORREY 7 E
10347|999999-3081|-111.721:37.490|"Grand Staircase-Escalante National Monument Area, Parts of Kane and Garfield Counties, Utah"|TROPIC 9 SE
19466|724776-99999|-109.595:38.730|"Arches National Park, Utah"|CANYONLANDS FLD
19859|999999-53010|-109.950:38.250|"Canyonlands National Park, Utah"|MONTICELLO 24 NW
19941|724736-99999|-110.802:37.650|"Glen Canyon National Recreation Area"|BULLFROG MARINA
10837|724026-99999|-75.645:37.730|"Accomack County, Virginia"|ACCOMACK CO
14502|999999-3759|-78.524:38.010|"Albemarle County, Virginia"|CHARLOTTESVILLE 2 SSE
14503|724115-99999|-79.957:37.770|"Alleghany County, Virginia"|INGALLS FLD
10838|724015-13726|-77.945:37.330|"Amelia County, Virginia"|FT PICKETT/BLACKSTO
10839|999999-13733|-79.153:37.610|"Amherst County, Virginia"|LYNCHBURG MUNICIPAL ARP
10840|724017-3707|-78.808:37.370|"Appomattox County, Virginia"|FARMVILLE REGIONAL AIRP
10841|999999-13751|-77.102:38.890|"Arlington County, Virginia"|ANACOSTIA NAS
14504|724105-99999|-79.141:38.170|"Augusta County, Virginia"|SHENANDOAH VALLEY RG
14973|724115-93757|-79.747:38.050|"Bath County, Virginia"|INGALLS FIELD AIRPORT
10842|999999-13733|-79.522:37.290|"Bedford County, Virginia"|LYNCHBURG MUNICIPAL ARP
14978|724125-99999|-81.158:37.130|"Bland County, Virginia"|MERCER CO
14507|999999-13741|-79.820:37.570|"Botetourt County, Virginia"|ROANOKE WOODRUM ARPT
10843|720777-99999|-77.851:36.770|"Brunswick County, Virginia"|LAWRENCEVILLE BRUNSWICK
14508|720264-99999|-82.027:37.290|"Buchanan County, Virginia"|TAZEWELL COUNTY ARPT
10844|724017-3707|-78.537:37.570|"Buckingham County, Virginia"|FARMVILLE REGIONAL AIRP
10845|724033-3706|-77.356:38.010|"Caroline County, Virginia"|SHANNON AIRPORT
14509|724107-99999|-80.748:36.730|"Carroll County, Virginia"|TWIN COUNTY
10846|999999-13740|-77.072:37.370|"Charles City County, Virginia"|RICHMOND INTL AP
10847|723078-99999|-78.674:36.970|"Charlotte County, Virginia"|MARKS MUNI
10848|720498-99999|-77.561:37.410|"Chesterfield County, Virginia"|CHESTERFIELD AIRPORT
14510|724053-3717|-77.990:39.130|"Clarke County, Virginia"|WINCHESTER REGIONAL ARP
14511|999999-13741|-80.221:37.490|"Craig County, Virginia"|ROANOKE WOODRUM ARPT
14979|723098-99999|-77.925:38.490|"Culpeper County, Virginia"|CULPEPER RGNL
10849|724017-3707|-78.268:37.530|"Cumberland County, Virginia"|FARMVILLE REGIONAL AIRP
14514|724117-63802|-82.345:37.130|"Dickenson County, Virginia"|LONESOME PINE AIRPORT
10851|720501-155|-76.919:37.930|"Essex County, Virginia"|TAPPAHANNOCK ESSEX COUN
20267|724037-93728|-77.289:38.850|"Fairfax County, Virginia"|DAVISON AAF AIRPORT
19727|722692-99999|-77.831:38.730|"Fauquier County, Virginia"|WARRENTON
14518|723180-99999|-80.369:36.930|"Floyd County, Virginia"|BLACKSBURG
10852|999999-3759|-78.277:37.850|"Fluvanna County, Virginia"|CHARLOTTESVILLE 2 SSE
11161|724110-13741|-79.914:37.010|"Franklin County, Virginia"|ROANOKE REGIONAL/WOODRU
14519|724053-99999|-78.289:39.250|"Frederick County, Virginia"|WINCHESTER RGNL
14520|999999-13868|-80.723:37.290|"Giles County, Virginia"|PULASKI
10854|723088-99999|-76.508:37.410|"Gloucester County, Virginia"|MILFORD HAVEN COAST GUA
10855|723114-3715|-77.888:37.730|"Goochland County, Virginia"|LOUISA CO/FREEMAN FLD A
14521|724056-63805|-81.258:36.690|"Grayson County, Virginia"|MOUNTIAN EMPIRE AIRPORT
14522|999999-93736|-78.475:38.330|"Greene County, Virginia"|CHARLOTTESVILLE FAA
16039|720278-3704|-77.532:36.730|"Greensville County, Virginia"|EMPORIA-GRENVLE RGNL AR
18322|723078-99999|-78.884:36.810|"Halifax County and the City of South Boston, Virginia"|MARKS MUNI
10858|723084-99999|-77.453:37.770|"Hanover County, Virginia"|HANOVER CO MUNI
10859|724010-13740|-77.416:37.530|"Henrico County, Virginia"|RICHMOND INTERNATIONAL
10860|745985-99999|-79.868:36.690|"Henry County, Virginia"|BLUE RIDGE
14523|724115-93757|-79.559:38.370|"Highland County, Virginia"|INGALLS FIELD AIRPORT
10861|720499-154|-76.687:36.890|"Isle of Wight County, Virginia"|HAMPTON ROADS EXECUTIVE
10862|720501-99999|-76.916:37.690|"King and Queen County, Virginia"|ESSEX CO AIRPORT
16034|720501-99999|-77.061:37.730|"King William County, Virginia"|ESSEX CO AIRPORT
14524|720768-99999|-83.226:36.730|"Lee County, Virginia"|LEE CO
15875|724055-99999|-77.645:39.090|"Loudoun County, Virginia"|LEESBURG EXECUTIVE
10864|723114-3715|-77.997:37.930|"Louisa County, Virginia"|LOUISA CO/FREEMAN FLD A
10865|724015-99999|-78.248:36.930|"Lunenburg County, Virginia"|ALLEN C PERKINSON BLACK
14527|722167-99999|-78.268:38.410|"Madison County, Virginia"|ORANGE CO
10866|723088-99999|-76.334:37.410|"Mathews County, Virginia"|MILFORD HAVEN COAST GUA
10867|723078-99999|-78.384:36.730|"Mecklenburg County, Virginia"|MARKS MUNI
10869|999999-13742|-76.512:37.650|"Middlesex County, Virginia"|URBANNA
14528|723180-99999|-80.397:37.170|"Montgomery County, Virginia"|BLACKSBURG
10870|999999-3759|-78.906:37.810|"Nelson County, Virginia"|CHARLOTTESVILLE 2 SSE
10871|720285-99999|-76.988:37.490|"New Kent County, Virginia"|MIDDLE PENINSULA RGN
10872|999999-3739|-75.843:37.330|"Northampton County, Virginia"|CAPE CHARLES 5 ENE
10873|997304-99999|-76.449:37.810|"Northumberland and Lancaster Counties, Virginia"|LEWISETTA  VA
10874|724015-13726|-78.017:37.130|"Nottoway County, Virginia"|FT PICKETT/BLACKSTO
10875|722167-3718|-78.036:38.250|"Orange County, Virginia"|ORANGE COUNTY AIRPORT
14529|A06884-416|-78.488:38.610|"Page County, Virginia"|LURAY CAVERNS AIRPORT
10876|745985-63806|-80.334:36.690|"Patrick County, Virginia"|BLUE RIDGE AIRPORT
10877|999999-13728|-79.404:36.850|"Pittsylvania County and the City of Danville, Virginia"|DANVILLE FAA AP
10878|720498-153|-77.893:37.570|"Powhatan County, Virginia"|CHESTERFIELD COUNTY AIR
10879|724017-99999|-78.462:37.250|"Prince Edward County, Virginia"|FARMVILLE RGNL
10880|724019-93773|-77.186:37.170|"Prince George County, Virginia"|WAKEFIELD MUNICIPAL ARP
14530|724036-3710|-77.467:38.730|"Prince William County, Virginia"|MANSAS RGNL/H P DAVS FD
14531|999999-13868|-80.718:37.050|"Pulaski County, Virginia"|PULASKI
14532|723098-99999|-78.137:38.690|"Rappahannock County, Virginia"|CULPEPER RGNL
10881|720501-99999|-76.723:37.970|"Richmond County, Virginia"|ESSEX CO AIRPORT
14533|999999-13741|-80.051:37.250|"Roanoke County and the Cities of Roanoke and Salem, Virginia"|ROANOKE WOODRUM ARPT
14534|724115-93757|-79.414:37.810|"Rockbridge County, Virginia"|INGALLS FIELD AIRPORT
14535|724105-99999|-78.855:38.530|"Rockingham County, Virginia"|SHENANDOAH VALLEY RG
14536|724058-99999|-82.094:36.930|"Russell County, Virginia"|VIRGINIA HIGHLANDS
16658|724117-99999|-82.639:36.730|"Scott County, Virginia"|LONESOME PINE
14538|720716-99999|-78.585:38.850|"Shenandoah County, Virginia"|LURAY CAVERNS
14539|724056-99999|-81.553:36.810|"Smyth County, Virginia"|MOUNTAIN EMPIRE
10882|723083-99999|-77.158:36.770|"Southampton County, Virginia"|FRANKLIN MUNI JB ROS
10883|724033-99999|-77.661:38.170|"Spotsylvania County, Virginia"|SHANNON
10884|720317-99999|-77.316:38.370|"Stafford and King George Counties, Virginia"|STAFFORD RGNL
10885|724019-99999|-76.899:37.090|"Surry County, Virginia"|WAKEFIELD MUNI
10886|724019-93773|-77.286:36.890|"Sussex County, Virginia"|WAKEFIELD MUNICIPAL ARP
14540|720264-63827|-81.563:37.130|"Tazewell County, Virginia"|TAZEWELL COUNTY AIRPORT
14541|999999-13731|-78.199:38.890|"Warren County, Virginia"|FRONT ROYAL
14542|724058-53818|-81.970:36.770|"Washington County Area and the City of Bristol, Virginia"|VIRGINIA HIGHLANDS AIRP
10887|997702-99999|-76.790:38.130|"Westmoreland County, Virginia"|PINEY POINT
14543|724117-99999|-82.589:37.010|"Wise County, Virginia"|LONESOME PINE
14544|724107-53895|-81.047:36.930|"Wythe County, Virginia"|TWIN COUNTY AIRPORT
10888|724050-13743|-77.090:38.810|"Alexandria City, Virginia"|RONALD REAGAN WASHINGTO
20002|724100-13733|-79.522:37.330|"Bedford City, Virginia"|LYNCHBURG RGNL/PRESTON
26815|999999-3759|-78.488:38.050|"Charlottesville City, Virginia"|CHARLOTTESVILLE 2 SSE
10891|724006-99999|-76.278:36.690|"Chesapeake City, Virginia"|CHESAPEAKE RGNL
10892|724030-93738|-77.302:38.850|"Fairfax City, Virginia"|WASHINGTON DULLES INTER
20305|724125-99999|-81.177:37.210|"Jefferson National Forest, Virginia"|MERCER CO
10893|724050-13743|-77.172:38.890|"Falls Church City, Virginia"|RONALD REAGAN WASHINGTO
20315|724033-99999|-77.475:38.290|"Fredericksburg City, Virginia"|SHANNON
10895|999999-13733|-79.134:37.250|"Campbell County and the City of Lynchburg, Virginia"|LYNCHBURG MUNICIPAL ARP
20889|724014-99999|-77.615:37.090|"Dinwiddie County Area, Virginia"|DINWIDDIE CO
10896|720297-3730|-76.633:37.290|"James City and York Counties and the City of Williamsburg, Virginia"|WILLIAMSBURG-JAMESTOWN
10897|997782-99999|-76.411:37.010|"Tidewater Cities Area, Virginia"|DOMINION TERMINAL ASSOC
11128|720498-99999|-77.493:37.530|"City of Richmond, Virginia"|CHESTERFIELD AIRPORT
14549|724105-99999|-79.076:38.170|"Staunton City, Virginia"|SHENANDOAH VALLEY RG
10898|724007-3719|-76.664:36.730|"City of Suffolk, Virginia"|SUFFOLK MUNICIPAL AIRPO
10899|999999-13769|-76.048:36.730|"City of Virginia Beach, Virginia"|OCEANA NAS
14550|724105-93760|-78.891:38.090|"Waynesboro City, Virginia"|SHENANDOAH VALLEY RGNL
14551|724053-99999|-78.169:39.170|"Winchester City, Virginia"|WINCHESTER RGNL
10900|724110-13741|-79.613:37.450|"Blue Ridge Parkway - Bedford County, Virginia Peaks of Otter Area"|ROANOKE REGIONAL/WOODRU
12308|999999-425|-73.090:44.010|"Addison County, Vermont"|MIDDLEBURY STATE AIRPOR
12309|744840-99999|-73.055:43.010|"Bennington County, Vermont"|WEST DOVER  VT.
12310|726140-54742|-72.135:44.450|"Caledonia County, Vermont"|ST. JOHNSBURY(AMOS)
12311|726170-14742|-73.083:44.450|"Chittenden County, Vermont"|BURLINGTON INTERNATIONA
12312|720492-99999|-71.720:44.690|"Essex County, Vermont"|CALEDONIA COUNTY AIRPOR
12313|720494-152|-72.888:44.810|"Franklin County, Vermont"|FRANKLIN COUNTY STATE A
12314|726225-4742|-73.291:44.770|"Grand Isle County, Vermont"|PLATTSBURGH INTL
12315|726114-54771|-72.648:44.610|"Lamoille County, Vermont"|MORRISVILLE-STOWE ST AR
12316|726145-94705|-72.411:44.010|"Orange County, Vermont"|EDWARD F KNAPP STATE AR
12317|720493-54758|-72.228:44.770|"Orleans County, Vermont"|NEWPORT AP
12318|725165-94737|-73.066:43.570|"Rutland County, Vermont"|RUTLAND STATE AIRPORT
12319|726145-94705|-72.585:44.250|"Washington County, Vermont"|EDWARD F KNAPP STATE AR
12320|744840-99999|-72.720:43.010|"Windham County, Vermont"|WEST DOVER  VT.
12321|999999-14776|-72.593:43.610|"Windsor County, Vermont"|LEBANON MUNICIPAL
10450|727827-99999|-118.664:47.010|"Adams County, Washington"|MOSES LAKE/GRANT CO
10451|727918-94298|-122.520:45.810|"Clark County, Washington"|PEARSON FIELD AIRPORT
10452|999999-24223|-122.729:46.130|"Cowlitz County, Washington"|KELSO WB AP
10454|999999-24141|-119.635:47.690|"Douglas County, Washington"|EPHRATA AP FCWOS
10456|727845-99999|-118.828:46.450|"Franklin County, Washington"|TRI CITIES
10457|727826-24141|-119.508:47.290|"Grant County, Washington"|EPHRATA MUNICIPAL
17555|A00026-94297|-122.598:48.170|"Island County, Washington"|COUPEVILLE/NOLF
10459|691484-99999|-118.400:47.610|"Lincoln County, Washington"|FAIRCHILD AFB / EXERCIS
15669|994015-99999|-122.990:48.610|"San Juan County, Washington"|FRIDAY HARBOR
10462|999999-24157|-117.432:47.650|"Spokane County, Washington"|SPOKANE
11246|727871-99999|-117.916:48.410|"Stevens County, Washington"|COLVILLE MUNICIPAL
10465|999999-24147|-117.644:46.850|"Whitman County, Washington"|LA CROSSE
10466|999999-24149|-117.229:46.210|"Asotin County Area, Washington (Asotin and Garfield Counties)"|LEWISTON NEZ PERCE COUN
10467|727884-99999|-119.409:46.210|"Benton County Area, Washington"|RICHLAND AIRPORT
10468|727825-99999|-120.341:47.610|"Chelan County Area, Washington (Parts of Chelan and Kittitas Counties)"|PANGBORN MEM
10469|727825-99999|-120.554:47.850|"Cashmere Mountain Area, Washington, Parts of Chelan and Okanogan Counties"|PANGBORN MEM
10470|727885-99999|-123.802:48.130|"Clallam County Area, Washington"|WILLIAM R FAIRCHILD
10471|727846-24160|-117.927:46.330|"Columbia County Area, Washington"|WALLA WALLA REGIONAL AR
10472|727871-99999|-118.487:48.730|"North Ferry Area, Washington"|COLVILLE MUNICIPAL
10473|727830-24149|-117.546:46.490|"Garfield County Area, Washington"|LEWISTON-NEZ PERCE COUN
10474|727929-99999|-123.690:46.730|"Grays Harbor County Area, Pacific and Wahkiakum Counties, Washington"|WILLAPA HARBOR
10475|727885-99999|-123.611:47.850|"Jefferson County Area, Washington"|WILLIAM R FAIRCHILD
10476|999999-4237|-123.618:47.730|"Olympic National Forest Area, Washington (Parts of Clallam, Grays Harbor, Jefferson, and Mason Counties)"|QUINAULT 4 NE
17796|727934-94248|-122.206:47.450|"King County Area, Washington"|RENTON MUNICIPAL AIRPOR
10478|999999-24237|-121.651:47.250|"Snoqualmie Pass Area, Washington (Parts of King and Pierce Counties)"|STAMPEDE PASS
10479|727973-99999|-122.747:47.690|"Kitsap County Area, Washington"|BANGOR CGS
10480|999999-24220|-120.715:47.170|"Kittitas County Area, Washington"|ELLENSBURG BOWERS FI
10481|726988-24219|-120.739:45.810|"Klickitat County Area, Washington"|MUNICIPAL AIRPORT
10482|727926-99999|-122.493:46.570|"Lewis County Area, Washington"|ED CARLSON MEM FLD
10483|727925-94227|-123.153:47.330|"Mason County, Washington"|SANDERSON FIELD AIRPORT
10485|727890-99999|-118.940:48.170|"Colville Indian Reservation (Parts of Ferry and Okanogan Counties), Washington"|OMAK
18788|727890-94197|-119.634:48.490|"Okanogan County Area, Washington"|OMAK AIRPORT
11247|727873-99999|-117.331:48.530|"Pend Oreille County Area, Washington"|COLVILLE MUNICIPAL
10486|742060-99999|-122.417:47.090|"Pierce County Area, Washington"|MC CHORD FIELD
10487|720272-99999|-122.024:48.490|"Skagit County Area, Washington"|SKAGIT RGNL
17741|999999-24238|-121.882:45.970|"Skamania County Area, Washington"|STEVENSON
10489|742004-99999|-121.940:48.050|"Snohomish County Area, Washington"|BURROWS ISLAND
20829|742071-24201|-122.703:46.970|"Thurston County Area, Washington"|GRAY AFF AIRPORT
10464|999999-24160|-118.517:46.290|"Walla Walla County Area, Washington"|WALLA WALLA MUNICIPAL A
10490|727976-24217|-122.493:48.810|"Whatcom County Area, Washington"|BELLINGHAM INTL AIRPORT
10491|727810-24243|-120.774:46.210|"Yakama Nation Closed Area, Washington, Parts of Klickitat and Yakima Counties"|YAKIMA AIR TERMINAL/MCA
10492|999999-24243|-120.600:46.490|"Yakima County Area, Washington"|YAKIMA AIR TERMINAL
10493|999999-24243|-120.430:46.370|"Yakama Nation Irrigated Area, Washington, Part of Yakima County"|YAKIMA AIR TERMINAL
10495|727815-24237|-121.210:46.810|"Wenatchee National Forest, Naches Area, Washington, Parts of Kittitas and Yakima Counties"|STAMPASS PASS FLTWO
10496|720562-99999|-120.190:46.770|"Yakima Training Center, Parts of Kittitas and Yakima Counties, Washington"|RANGE OP 13 / YAKIMA TR
10497|727840-94187|-119.567:46.530|"Hanford Atomic Energy Reservation, Washington"|HANFORD AIRPORT
10498|994021-99999|-124.647:48.290|"Makah Indian Reservation, Washington"|NEAH BAY
10499|727846-24160|-117.652:46.130|"Umatilla National Forest, Washington"|WALLA WALLA REGIONAL AR
10500|690240-99999|-124.097:47.410|"Quinault Indian Reservation, Washington"|PACIFIC BEACH
10501|999999-4237|-123.927:47.890|"Olympic National Park, Washington"|QUINAULT 4 NE
10502|727890-94197|-119.928:48.490|"Okanogan National Forest Area, Washington"|OMAK AIRPORT
10503|720388-99999|-121.682:46.850|"Mount Rainier National Park, Washington"|PUYALLUP THUN FIELD
10504|999999-24238|-121.801:46.250|"Gifford Pinchot National Forest Area, Washington"|STEVENSON
10505|999999-4223|-121.462:48.210|"Mount Baker-Snoqualmie National Forest, Washington"|DARRINGTON 21 NNE
10506|999999-4223|-121.092:48.610|"North Cascades National Park Complex, Washington"|DARRINGTON 21 NNE
10507|994014-99999|-122.332:47.610|"City of Seattle, Washington"|SEATTLE
10508|994048-99999|-122.460:47.250|"City of Tacoma, Washington"|TACOMA
10509|742071-24201|-122.586:47.050|"Joint Base Lewis-McChord Area, Washington, Parts of Pierce and Thurston Counties"|GRAY AFF AIRPORT
10513|726656-99999|-122.719:47.730|"Bangor Naval Station, Washington"|BANGOR CGS
13831|999999-54903|-89.813:43.930|"Adams County, Wisconsin"|NECEDAH 5 WNW
13832|997738-99999|-90.614:46.530|"Ashland County, Wisconsin"|SAXON HARBOR
13834|726467-54909|-91.848:45.410|"Barron County, Wisconsin"|RICE LAKE REGIONAL-CARL
13835|726419-94929|-91.152:46.570|"Bayfield County, Wisconsin"|JOHN F KENNEDY MEMO ARP
13836|999999-14831|-87.995:44.450|"Brown County, Wisconsin"|GREEN BAY
13838|726588-99999|-91.807:44.330|"Buffalo County, Wisconsin"|WINONA MUNI CONRAD F
13839|722183-4972|-92.459:45.890|"Burnett County, Wisconsin"|BURNETT COUNTY AIRPORT
13840|999999-14991|-91.294:45.090|"Chippewa County, Wisconsin"|EAU CLAIRE MUNICIPAL AP
13841|726574-99999|-90.619:44.730|"Clark County, Wisconsin"|MARSHFIELD MUNI
13842|726503-99999|-89.395:43.450|"Columbia County, Wisconsin"|BARABOO WISC DELLS
13843|726438-99999|-90.941:43.210|"Crawford County, Wisconsin"|BOSCOBEL
16450|720656-99999|-89.424:43.090|"Dane County, Wisconsin"|MIDDLETON MUNI MOREY FL
13846|726509-4898|-88.705:43.410|"Dodge County, Wisconsin"|DODGE COUNTY AIRPORT
13847|998216-99999|-87.271:45.050|"Door County, Wisconsin"|CHAMBERS ISLAND
13848|726427-99999|-91.922:46.450|"Douglas County, Wisconsin"|RICHARD I BONG
13849|720327-4995|-91.903:44.930|"Dunn County, Wisconsin"|MENOMONIE MUNICIPAL AIR
13851|999999-14991|-91.286:44.730|"Eau Claire County, Wisconsin"|EAU CLAIRE MUNICIPAL AP
13852|727437-99999|-88.371:45.850|"Florence County, Wisconsin"|FORD
13853|726506-4840|-88.523:43.730|"Fond du Lac County, Wisconsin"|FOND DU LAC COUNTY AIRP
13854|726504-54838|-88.737:45.730|"Forest County, Wisconsin"|EAGLE RIVER UNION AIRPO
13855|726444-99999|-90.791:42.850|"Grant County, Wisconsin"|PRAIRIE DU CHIEN MUN
13856|726414-4873|-89.602:42.690|"Green County, Wisconsin"|MONROE MUNICIPAL AIRPOR
13857|A07354-132|-89.065:43.810|"Green Lake County, Wisconsin"|WAUTOMA MUNICIPAL AIRPO
13858|726507-54907|-90.134:43.010|"Iowa County, Wisconsin"|IOWA COUNTY AIRPORT
13859|727445-99999|-90.240:46.290|"Iron County, Wisconsin"|GOCEBIC IRON CO
13860|720859-286|-90.739:44.330|"Jackson County, Wisconsin"|BLACK RIVER FALLS AREA
13861|726464-54834|-88.775:43.010|"Jefferson County, Wisconsin"|WATERTOWN MUNICIPAL AIR
13862|726436-99999|-90.049:43.930|"Juneau County, Wisconsin"|VOLK FLD
13863|997741-99999|-87.571:44.490|"Kewaunee County, Wisconsin"|KEWAUNEE
13865|726430-14920|-91.168:43.890|"La Crosse County, Wisconsin"|LA CROSSE MUNICIPAL AIR
13866|720586-99999|-90.132:42.650|"Lafayette County, Wisconsin"|PLATTEVILLE MUNI
13867|726626-4864|-89.032:45.250|"Langlade County, Wisconsin"|LANGLADE COUNTY AIRPORT
13868|726449-99999|-89.736:45.330|"Lincoln County, Wisconsin"|MERRILL MUNI
13870|999999-14897|-89.770:44.890|"Marathon County, Wisconsin"|WAUSAU MUNICIPAL ARPT
13871|726487-99999|-87.959:45.370|"Marinette County, Wisconsin"|MENOMINEE MARINETTE
13872|A07354-132|-89.384:43.810|"Marquette County, Wisconsin"|WAUTOMA MUNICIPAL AIRPO
13873|720589-185|-88.733:44.970|"Menominee County, Wisconsin"|SHAWANO MUNICIPAL AIRPO
27265|726437-94940|-90.645:43.930|"Monroe County, Wisconsin"|SPARTA/FORT MC COY AIRP
13875|A07056-464|-88.220:45.010|"Oconto County, Wisconsin"|J DOUGLAS BAKE MEMORIAL
13876|727415-4803|-89.546:45.690|"Oneida County, Wisconsin"|RHINELANDER-ONEIDA CO A
13877|726457-4825|-88.465:44.410|"Outagamie County, Wisconsin"|OUTAGAMIE CO RGNL AIRPO
13878|997736-99999|-87.927:43.370|"Ozaukee County, Wisconsin"|PORT WASHINGTON
13880|720327-99999|-91.983:44.530|"Pepin County, Wisconsin"|MENOMONIE AFLD
13882|726564-4967|-92.472:44.690|"Pierce County, Wisconsin"|RED WING REGIONAL AIRPO
13883|726418-99999|-92.522:45.450|"Polk County, Wisconsin"|L O SIMENSTAD MUNI
13884|726426-99999|-89.534:44.450|"Portage County, Wisconsin"|STEVENS POINT MUNI
13885|726468-54913|-90.361:45.690|"Price County, Wisconsin"|PRICE COUNTY AIRPORT
13887|726416-99999|-90.432:43.370|"Richland County, Wisconsin"|TRI CO RGNL
13888|726415-99999|-89.073:42.690|"Rock County, Wisconsin"|SOUTHERN WISC RGNL
13889|723758-54928|-91.110:45.450|"Rusk County, Wisconsin"|RUSK COUNTY AIRPORT
