areasymbol,lkey,areaname,mlraoffice,longitude,latitude,mbrminx,mbrminy,mbrmaxx,mbrmaxy
UT047,14420,"Uintah Area, Utah - Parts of Daggett, Grand and Uintah Counties","Bozeman, MT",-109.51285958754201,40.03157794988741,-109.97770229240801,39.149816646892205,-109.048016882676,40.9133392528826
UT601,14295,"Box Elder County, Utah, Western Part","Phoenix, AZ",-113.42690697882851,41.4988670115756,-114.04213185666401,40.9999320086311,-112.81168210099301,41.997802014520104
UT602,14296,"Box Elder County, Utah, Eastern Part","Phoenix, AZ",-112.45915004372951,41.50457458252505,-113.03992551509701,41.0078196457148,-111.878374572362,42.0013295193353
UT603,14297,"Cache Valley Area, Parts of Cache and Box Elder Counties, Utah","Phoenix, AZ",-111.8122450742855,41.68345494679295,-112.18941089430099,41.3669721002365,-111.43507925427,41.999937793349396
UT604,14421,"Rich County, Utah","Bozeman, MT",-111.27883660973801,41.571315522309305,-111.511991488784,41.1409220620731,-111.04568173069201,42.0017089825455
UT607,14298,"Davis-Weber Area, Utah","Phoenix, AZ",-112.07047361126449,41.08622035803705,-112.30022911468299,40.8221630423221,-111.84071810784599,41.350277673752
UT608,14299,"Fairfield-Nephi Area, Utah","Phoenix, AZ",-112.0235707283455,39.89241408596045,-112.462376367397,39.3144979419701,-111.584765089294,40.4703302299508
UT609,14422,"Morgan Area, Utah - Morgan County and Part of Weber County","Bozeman, MT",-111.59830340285251,41.107207488274994,-111.975185899706,40.7802550541414,-111.221420905999,41.4341599224086
UT611,14300,"Tooele Area, Utah - Tooele County and Parts of Box Elder, Davis and Juab Counties","Phoenix, AZ",-113.18565651875049,40.4567537759134,-114.229153954713,39.725617982259,-112.14215908278798,41.187889569567794
UT612,14301,"Salt Lake Area, Utah","Phoenix, AZ",-111.921715877709,40.6682357275158,-112.25079242206499,40.4143870623626,-111.592639333353,40.922084392669
UT613,14423,"Summit Area, Utah, Parts of Summit, Salt Lake and Wasatch Counties","Bozeman, MT",-111.193346575877,40.886040652259396,-111.777273421349,40.5204403007905,-110.60941973040501,41.2516410037283
UT616,14424,"Carbon Area, Utah, Parts of Carbon and Emery Counties","Bozeman, MT",-110.5416104653535,39.5975478954697,-111.209493927297,39.3811772412577,-109.87372700341,39.8139185496817
UT617,14302,"West Millard-Juab Area, Utah, Parts of Millard and Juab Counties","Phoenix, AZ",-113.2548267426625,39.239453420314845,-114.050061041056,38.5729369217089,-112.459592444269,39.905969918920796
UT618,14303,"Millard County, Utah - Eastern Part","Phoenix, AZ",-112.35324664669099,39.15690209921275,-112.692495113557,38.7597584769342,-112.013998179825,39.5540457214913
UT621,14304,"Utah County, Utah - Central Part","Phoenix, AZ",-111.742665657255,40.20760490483394,-111.944977706931,39.8980205144525,-111.54035360757901,40.517189295215395
UT622,14425,"Heber Valley Area, Utah - Parts of Wasatch and Utah Counties","Bozeman, MT",-111.397689589785,40.48642061149795,-111.62112218849701,40.2821520052608,-111.174256991073,40.6906892177351
UT623,14426,"Emery Area, Utah, Parts of Emery, Carbon, Grand, and Sevier Counties","Bozeman, MT",-110.712634445026,39.0274242680254,-111.415468403319,38.5124966595946,-110.009800486733,39.5423518764562
UT624,14427,"Grand County, Utah - Central Part","Bozeman, MT",-109.615030812736,38.997826331083104,-110.179323125582,38.4964314093898,-109.05073849989,39.4992212527764
UT625,18471,"Emery County, Utah, Eastern Part","Bozeman, MT",-110.6190160610125,38.9371252811341,-111.25001127491501,38.4992602821302,-109.98802084711001,39.374990280138
UT626,14305,"Beaver County, Utah - Western Part","Phoenix, AZ",-113.455799242137,38.362305878773,-114.05056926796401,38.148060962048504,-112.86102921631,38.576550795497496
UT627,14306,"Sanpete Valley Area, Utah, Parts of Utah and Sanpete Counties","Phoenix, AZ",-111.677404369641,39.552313561958954,-112.016276076756,39.0323707692264,-111.33853266252599,40.072256354691504
UT628,14307,"Sevier County Area, Utah","Bozeman, MT",-111.97021360224949,38.77385590076345,-112.291605659643,38.502080372668,-111.64882154485599,39.0456314288589
UT629,14428,"Loa-Marysvale Area, Utah, Parts of Piute, Wayne, and Garfield Counties","Bozeman, MT",-111.75988739562351,38.31780601616875,-112.30788316723101,38.117917107689706,-111.211891624016,38.5176949246478
UT631,10339,"Henry Mountains Area, Utah, Parts of Garfield, Kane, and Wayne Counties","Phoenix, AZ",-110.6592668741725,38.03486569589185,-111.248451036977,37.569727119381106,-110.070082711368,38.5000042724026
UT632,14308,"Delta Area, Utah - Part of Millard County","Phoenix, AZ",-112.72005167434,39.28858356141065,-113.030650050099,39.0228759994327,-112.40945329858101,39.5542911233886
UT633,10340,"Canyonlands Area, Utah - Parts of Grand and San Juan Counties","Phoenix, AZ",-109.626971459808,38.4464122374427,-110.21196079965401,37.770602187464206,-109.041982119962,39.1222222874212
UT634,14309,"Iron-Washington Area, Utah, Parts of Iron, Kane, and Washington Counties","Phoenix, AZ",-113.2596854637865,37.71524685976835,-114.052319820634,37.2815733536057,-112.467051106939,38.148920365931
UT636,14429,"Panguitch Area, Parts of Garfield, Iron, Kane, and Piute Counties, Utah","Bozeman, MT",-111.991049385117,37.78108470727145,-112.612981216211,37.39787617088079,-111.36911755402299,38.1642932436621
UT638,10341,"San Juan County, Utah, Central Part","Phoenix, AZ",-109.8667887882765,37.54490266939909,-110.69211016345899,37.144359085708295,-109.04146741309401,37.9454462530899
UT639,10342,"San Juan Area, Utah","Bozeman, MT",-109.29508006740001,37.91940015870429,-109.548495740524,37.47712592410829,-109.04166439427601,38.3616743933003
UT640,14310,"Beaver-Cove Fort Area, Utah","Phoenix, AZ",-112.71517274758,38.45568340668815,-112.918399137176,38.1474718891216,-112.51194635798402,38.76389492425471
UT641,14311,"Washington County Area, Utah","Phoenix, AZ",-113.45825744784099,37.265630671830394,-114.053156487764,37.000035720052,-112.863358407918,37.5312256236088
UT642,10343,"Kane County Area, Utah","Phoenix, AZ",-112.24847355111001,37.271485428444,-112.89953168112,37.000235090037606,-111.59741542110001,37.5427357668504
UT643,10344,"San Juan County, Utah, Navajo Indian Reservation","Phoenix, AZ",-110.22422704959851,37.22987499194031,-111.40456403593001,36.9982579737577,-109.043890063267,37.4614920101229
UT645,14431,"Manti-Lasal National Forest, Manti Division - Parts of Sanpete and Emery Counties","Bozeman, MT",-110.5201215412425,38.778892864915406,-111.66654406402701,37.577206016900604,-109.373699018458,39.9805797129302
UT646,14432,"Dixie National Forest, Utah - Parts of Garfield, Washington, Iron, Kane and Wayne Counties","Bozeman, MT",-112.619963727035,37.754388673095605,-114.052890115488,37.2271997298393,-111.187037338582,38.2815776163519
UT647,14433,"Wasatch-Cache National Forest, Utah and Wyoming","Bozeman, MT",-110.90425624586999,41.2828209100625,-111.80779291921999,40.5660129327664,-110.00071957251998,41.999628887358604
UT648,14434,"Ashley National Forest Area, Utah","Bozeman, MT",-110.07251648709101,40.736503910548805,-110.90435544406,40.4736293365771,-109.240677530122,40.999378484520506
UT649,14435,"Fishlake National Forest - Tushar-Pavant Division - Parts of Sevier, Millard, Beaver and Piute Counties, Utah","Bozeman, MT",-112.29896272395351,38.8438344416072,-112.600990159431,38.130047440400794,-111.99693528847601,39.5576214428136
UT650,17247,"Uinta National Forest Area, Utah, Parts of Juab, Sanpete, Utah, and Wasatch Counties","Bozeman, MT",-111.46077365296802,40.713311016047456,-112.01960346549801,39.9969935368439,-110.90194384043801,41.429628495251
UT651,14437,"Fishlake National Forest East Portion - Parts of Sevier, Piute and Wayne Counties","Bozeman, MT",-111.751509700161,38.64726415339895,-112.14424655499799,38.247667780290996,-111.358772845324,39.0468605265069
UT653,14451,"Uintah and Ouray Indian Reservation, Utah","Bozeman, MT",-110.1281422550305,39.877306968844394,-110.820813936593,39.1487412447513,-109.435470573468,40.605872692937496
UT685,10345,"Capitol Reef National Park, Utah","Phoenix, AZ",-111.1433012639265,38.0665318165412,-111.42329565693399,37.598586921816505,-110.863306870919,38.534476711265896
UT686,10347,"Grand Staircase-Escalante National Monument Area, Parts of Kane and Garfield Counties, Utah","Phoenix, AZ",-111.720666340028,37.508735129834804,-112.467982433013,37.0009710121141,-110.973350247043,38.0164992475555
UT687,19466,"Arches National Park, Utah","Phoenix, AZ",-109.5954668981625,38.72505533179175,-109.71321021700899,38.6031716275658,-109.477723579316,38.8469390360177
UT688,19859,"Canyonlands National Park, Utah","Phoenix, AZ",-109.94955523882749,38.2340015168027,-110.23551503025699,37.959909880516,-109.663595447398,38.5080931530894
UT689,19941,Glen Canyon National Recreation Area,"Phoenix, AZ",-110.80218055509451,37.65779737882845,-111.65922105715599,36.8163168703921,-109.94514005303301,38.499277887264796
VA001,10837,"Accomack County, Virginia","Raleigh, NC",-75.6445251352838,37.73795449078475,-76.0471367588847,37.4485543621766,-75.24191351168291,38.0273546193929
VA003,14502,"Albemarle County, Virginia","Raleigh, NC",-78.52370818668484,38.00032428188236,-78.83938141864509,37.7226363660447,-78.2080349547246,38.27801219772
VA005,14503,"Alleghany County, Virginia","Morgantown, WV",-79.95654567178619,37.780023616048396,-80.30695192802109,37.5994310188851,-79.6061394155513,37.9606162132117
VA007,10838,"Amelia County, Virginia","Raleigh, NC",-77.9446889091551,37.34515518807075,-78.2406194054313,37.192204445155,-77.6487584128789,37.4981059309865
VA009,10839,"Amherst County, Virginia","Raleigh, NC",-79.1526127252955,37.60007814126975,-79.4371424021585,37.385881567433294,-78.8680830484325,37.8142747151062
VA011,10840,"Appomattox County, Virginia","Raleigh, NC",-78.8081606238549,37.37727218588225,-79.0219709843363,37.2022600127279,-78.5943502633735,37.552284359036605
VA013,10841,"Arlington County, Virginia","Raleigh, NC",-77.10219996057795,38.8809607615068,-77.1722845171865,38.8274498399434,-77.0321154039694,38.9344716830702
VA015,14504,"Augusta County, Virginia","Morgantown, WV",-79.14143196829295,38.179842697705254,-79.53346461831521,37.8817453701744,-78.7493993182707,38.4779400252361
VA017,14973,"Bath County, Virginia","Morgantown, WV",-79.74652847768975,38.0523467053726,-80.0563686528095,37.8384571621551,-79.43668830257,38.266236248590104
VA019,10842,"Bedford County, Virginia","Raleigh, NC",-79.5215756754801,37.30224388377985,-79.85783293737309,37.005760465427706,-79.1853184135871,37.598727302132
VA021,14978,"Bland County, Virginia","Morgantown, WV",-81.15804788115919,37.127340778584355,-81.46155292920409,36.9524647202171,-80.8545428331143,37.3022168369516
VA023,14507,"Botetourt County, Virginia","Morgantown, WV",-79.820047420815,37.55505646936405,-80.06679859983159,37.309212417731,-79.57329624179842,37.8009005209971
VA025,10843,"Brunswick County, Virginia","Raleigh, NC",-77.85100028329859,36.783974460767,-78.04624412802629,36.5435312878684,-77.6557564385709,37.0244176336656
VA027,14508,"Buchanan County, Virginia","Morgantown, WV",-82.02720545587735,37.2876998392654,-82.3143324240626,37.0383272559196,-81.74007848769209,37.5370724226112
VA029,10844,"Buckingham County, Virginia","Raleigh, NC",-78.5367503230183,37.563262571360696,-78.8339715424511,37.3295749648151,-78.2395291035855,37.7969501779063
VA033,10845,"Caroline County, Virginia","Raleigh, NC",-77.35601224564259,38.0145287244617,-77.64341197002508,37.776338106367,-77.06861252126009,38.252719342556404
VA035,14509,"Carroll County, Virginia","Morgantown, WV",-80.74805949289015,36.74493949421355,-81.0424891225617,36.558054515325296,-80.4536298632186,36.9318244731018
VA036,10846,"Charles City County, Virginia","Raleigh, NC",-77.0717076719822,37.356849483774894,-77.2717887206496,37.22290789727629,-76.8716266233148,37.4907910702735
VA037,10847,"Charlotte County, Virginia","Raleigh, NC",-78.67381583133125,36.97408962941345,-78.904393437088,36.6980126328164,-78.4432382255745,37.2501666260105
VA041,10848,"Chesterfield County, Virginia","Raleigh, NC",-77.56129892750245,37.3898131518336,-77.8782627245127,37.216985388651,-77.2443351304922,37.5626409150162
VA043,14510,"Clarke County, Virginia","Morgantown, WV",-77.9900179415279,39.12206908571619,-78.1517734750298,38.979480471254895,-77.82826240802599,39.264657700177494
VA045,14511,"Craig County, Virginia","Morgantown, WV",-80.2208391425479,37.4859181758472,-80.46073893314191,37.316429942982104,-79.98093935195391,37.655406408712295
VA047,14979,"Culpeper County, Virginia","Raleigh, NC",-77.92538007879449,38.50365722139935,-78.23216732489558,38.3083548836917,-77.61859283269341,38.698959559106996
VA049,10849,"Cumberland County, Virginia","Raleigh, NC",-78.26786491491035,37.5257947920728,-78.4649682306098,37.3016850175181,-78.07076159921091,37.7499045666275
VA051,14514,"Dickenson County, Virginia","Morgantown, WV",-82.34484491447691,37.130946797194056,-82.55380818692691,36.955722561048105,-82.13588164202692,37.30617103334
VA057,10851,"Essex County, Virginia","Raleigh, NC",-76.91908610027821,37.9454033338041,-77.1700664498634,37.7289424760295,-76.668105750693,38.1618641915787
VA059,20267,"Fairfax County, Virginia","Raleigh, NC",-77.28871354928404,38.8315641666078,-77.53695175186759,38.6054378155704,-77.0404753467005,39.0576905176452
VA061,19727,"Fauquier County, Virginia","Raleigh, NC",-77.83097233631105,38.711503838632396,-78.1310758546157,38.4091292066485,-77.53086881800641,39.0138784706163
VA063,14518,"Floyd County, Virginia","Morgantown, WV",-80.36935777466005,36.916886589292105,-80.633975975703,36.7090691404631,-80.1047395736171,37.1247040381211
VA065,10852,"Fluvanna County, Virginia","Raleigh, NC",-78.27745097985755,37.8484365428697,-78.4916627168469,37.6904488588853,-78.0632392428682,38.0064242268541
VA067,11161,"Franklin County, Virginia","Raleigh, NC",-79.91385514982821,37.006912039412555,-80.23538515108041,36.7806764449959,-79.59232514857601,37.233147633829205
VA069,14519,"Frederick County, Virginia","Morgantown, WV",-78.28858456362389,39.23695146890914,-78.54414663217409,39.008016321199996,-78.0330224950737,39.46588661661829
VA071,14520,"Giles County, Virginia","Morgantown, WV",-80.72256958882575,37.3042043654269,-81.0144121105794,37.147641262311296,-80.4307270670721,37.4607674685425
VA073,10854,"Gloucester County, Virginia","Raleigh, NC",-76.5084442440495,37.41814587132955,-76.7122956452985,37.2331562997856,-76.3045928428005,37.6031354428735
VA075,10855,"Goochland County, Virginia","Raleigh, NC",-77.88776497247991,37.73475271836375,-78.15883800494471,37.5642432000116,-77.6166919400151,37.9052622367159
VA077,14521,"Grayson County, Virginia","Morgantown, WV",-81.2576021258154,36.67602295817455,-81.67730652136159,36.559195629182,-80.8378977302692,36.7928502871671
VA079,14522,"Greene County, Virginia","Raleigh, NC",-78.4752233958951,38.3302717104618,-78.6632822755744,38.1847742397758,-78.2871645162158,38.4757691811478
VA081,16039,"Greensville County, Virginia","Raleigh, NC",-77.53201032488185,36.72149441313225,-77.76712279452191,36.5447150024033,-77.2968978552418,36.8982738238612
VA083,18322,"Halifax County and the City of South Boston, Virginia","Raleigh, NC",-78.88385464150686,36.801610203090654,-79.21872612598621,36.5416213496746,-78.54898315702751,37.06159905650671
VA085,10858,"Hanover County, Virginia","Raleigh, NC",-77.45265851553054,37.773189775633654,-77.7973048729815,37.5380889875517,-77.10801215807959,38.0082905637156
VA087,10859,"Henrico County, Virginia","Raleigh, NC",-77.41609490042909,37.531795426738896,-77.65476256073609,37.353326477199005,-77.17742724012209,37.71026437627879
VA089,10860,"Henry County, Virginia","Raleigh, NC",-79.86764854227025,36.6989830544201,-80.0947719617895,36.5419277705605,-79.640525122751,36.8560383382797
VA091,14523,"Highland County, Virginia","Morgantown, WV",-79.55920147307405,38.3859669289521,-79.8102490514689,38.1804312170068,-79.30815389467921,38.591502640897396
VA093,10861,"Isle of Wight County, Virginia","Raleigh, NC",-76.6871943188316,36.8990681225923,-76.93029943390741,36.6442796505414,-76.4440892037558,37.1538565946432
