areaname,lkey,station_id,solar_region_key,station_name,latitude,longitude,soil_sim,solar_sim,weather_sim_2000,weather_sim_2010,weather_sim_future,comp_sim_2000,comp_sim_2010,comp_sim_future
"Baraga County, Michigan",13962,727440-14858,46.690:-88.340,HOUGHTON COUNTY MEMO AR,46.693302154541016,-88.33531188964844,-0.08314608,-0.96505374,-0.15139107406139374,-0.09357383847236633,-0.09047881513834,-0.39986363053321833,-0.3805912186702092,-0.37955954422553373
"Vilas County, Wisconsin",13898,723123-14886,46.090:-89.500,Kings Land O' Lakes Air,46.078243255615234,-89.48870849609375,-0.17305928,-0.9209598,-0.022082552313804626,-0.051390502601861954,-0.05113458260893822,-0.37203386922677356,-0.38180318598945934,-0.38171787932515144
"Davison County, South Dakota",12969,726545-94950,43.690:-98.140,MITCHELL MUNICIPAL AIRP,43.67467498779297,-98.14523315429688,-0.6746656,-0.3955933,-0.04565861076116562,-0.07786258310079575,-0.07727295160293579,-0.3719724888602892,-0.3827071463068326,-0.38251060247421265
"Delaware County, Iowa",13665,725470-94908,42.490:-91.380,DUBUQUE REGIONAL AIRPOR,42.470855712890625,-91.36973571777344,-0.60860807,-0.63085747,0.07699541002511978,0.09061218053102493,0.09061051160097122,-0.3874900415539741,-0.3829511180520057,-0.38295167436202365
"Isanti County, Minnesota",13777,726682-54914,45.570:-93.260,PRINCETON MUNICIPAL AIR,45.573020935058594,-93.26661682128906,-0.23558243,-0.873096,0.03727905824780464,-0.040224093943834305,-0.0402262844145298,-0.3571331190566221,-0.38296750312050176,-0.38296823327740026
"Delta County, Michigan",18772,726480-94853,45.810:-86.900,DELTA COUNTY AIRPORT,45.81897735595703,-86.91349792480469,-0.14997493,-0.8853357,0.0835956409573555,-0.11431144922971725,-0.11426914483308792,-0.31723832339048386,-0.3832073534528414,-0.3831932519872983
"Hubbard County, Minnesota",13776,727453-94967,47.090:-94.940,PK RPDS MUNI-KONSHOK FD,47.108154296875,-94.92080688476562,-0.26933718,-0.758457,-0.062223754823207855,-0.12229136377573013,-0.12229271233081818,-0.36333931237459177,-0.3833618486920992,-0.3833622982104619
"Dodge County, Wisconsin",13846,726464-54834,43.410:-88.700,WATERTOWN MUNICIPAL AIR,43.41412353515625,-88.70484924316406,-0.37405184,-0.8112134,-0.1840190887451172,0.03460226580500603,0.03459986299276352,-0.45642810066541034,-0.3835543158153693,-0.3835551167527835
"Cass County, North Dakota",16460,727530-14914,46.930:-97.220,HECTOR INTERNATIONAL AI,46.93468475341797,-97.22945404052734,-0.45585847,-0.6462676,-0.08461777865886688,-0.04883844777941704,-0.04703006520867348,-0.3955812801917394,-0.38365483656525606,-0.38305204237500823
"Sanborn County, South Dakota",12992,726545-94950,44.010:-98.100,MITCHELL MUNICIPAL AIRP,44.02326202392578,-98.0907974243164,-0.682665,-0.3921947,-0.04565861076116562,-0.07786258310079575,-0.07727295160293579,-0.3735060965021451,-0.3842407539486885,-0.38404421011606854
"Kewaunee County, Wisconsin",13863,726455-94897,44.490:-87.580,MANITOWOC COUNTY AIRPOR,44.502017974853516,-87.57061767578125,-0.30512625,-0.75373983,0.023559005931019783,-0.09757929295301437,-0.09797752648591995,-0.34510235923031957,-0.3854817921916643,-0.38561453670263285
"Washburn County, Wisconsin",13900,726508-94973,45.890:-91.780,SAWYER COUNTY AIRPORT,45.89768600463867,-91.79540252685547,-0.19429263,-0.8969426,-0.029915601015090942,-0.06619790196418762,-0.06697902083396912,-0.3737169504165649,-0.3858110507329304,-0.38607142368952424
"Sargent County, North Dakota",12931,726519-94993,46.090:-97.620,SISSETON MUNICIPAL AIRP,46.108882904052734,-97.61820220947266,-0.7169907,-0.47896498,0.0636603832244873,0.038502492010593414,0.038499247282743454,-0.3774317701657613,-0.3858177339037259,-0.38581881547967595
"Osceola County, Michigan",11644,725416-14864,43.970:-85.340,ROBEN-HOOD ARPT,43.98926544189453,-85.32598876953125,-0.32085645,-0.8840087,-0.08771614730358124,0.04700079932808876,0.0469590462744236,-0.43086043496926624,-0.3859547860920429,-0.385968703776598
"Mecosta County, Michigan",11633,725416-14864,43.650:-85.340,ROBEN-HOOD ARPT,43.64082336425781,-85.32398986816406,-0.38007453,-0.8248314,-0.08771614730358124,0.04700079932808876,0.0469590462744236,-0.43087403476238245,-0.38596838588515914,-0.3859823035697142
"Wayne County, Michigan",76376,725370-94847,42.250:-83.220,DETROIT METRO WAYNE COU,42.23968505859375,-83.21097564697266,-0.41164082,-0.9327071,0.17240583896636963,0.18467871844768524,0.18482358753681183,-0.39064735174179077,-0.38655639191468555,-0.38650810221831
"Isle of Wight County, Virginia",10861,723087-93735,36.890:-76.700,FELKER ARMY AIRFIELD,36.899070739746094,-76.68719482421875,-0.56497073,-0.8707392,0.09692241996526718,0.2732101380825043,0.273196280002594,-0.4462625111142794,-0.3874999384085337,-0.3875045577685038
"Northumberland and Lancaster Counties, Virginia",10873,998017-99999,37.810:-76.460,CHESAPEAKE BAY,37.81017303466797,-76.44862365722656,-0.334123,-0.70168495,0.025437189266085625,-0.12817521393299103,-0.12829117476940155,-0.336790249372522,-0.38799438377221424,-0.3880330373843511
"Pierce County, Wisconsin",13882,720583-99999,44.690:-92.460,LAKE ELMO,44.70103073120117,-92.47167205810547,-0.20738637,-0.8583894,-0.045648910105228424,-0.09935866296291351,-0.09920450299978256,-0.37047488739093143,-0.38837813834349316,-0.3883267516891162
"Akwesasne Territory: St. Regis Mohawk Reservation",12467,726223-94725,44.970:-74.660,MASSENA INTL/RCHARDS FD,44.979400634765625,-74.64891052246094,-0.22141892,-0.95162594,-0.03595631569623947,0.0061647407710552216,0.006710053887218237,-0.4030003920197487,-0.38896003986398375,-0.3887782688252628
"McHenry County, North Dakota",12914,727676-24013,48.250:-100.620,MINOT INTERNATIONAL ARP,48.240081787109375,-100.62876892089844,-0.54948753,-0.47223833,-0.0959656685590744,-0.14537319540977478,-0.14445164799690247,-0.37256384392579395,-0.38903301954269404,-0.38872583707173664
"Kalkaska County, Michigan",11625,726387-14850,44.690:-85.100,CHERRY CAPITAL AIRPORT,44.68497085571289,-85.09059143066406,-0.28048044,-0.8578975,0.016768507659435272,-0.02976956218481064,-0.027156490832567215,-0.3738698189457257,-0.38938250889380766,-0.38851148510972655
"Douglas County, Wisconsin",13848,726427-54908,46.450:-91.940,RICHARD I BONG AIRPORT,46.457176208496094,-91.92217254638672,-0.22861482,-0.8761157,-0.03206950053572655,-0.06455822288990021,-0.06472788006067276,-0.37893333410223323,-0.38976290822029114,-0.3898194606105487
"Ontario County, New York",18811,725194-54778,42.810:-77.300,PENN YAN AIRPORT,42.808143615722656,-77.28753662109375,-0.26947743,-0.8789751,-0.24546076357364655,-0.02269062027335167,-0.022480659186840057,-0.46463776131470996,-0.39038104688127834,-0.39031105985244113
"Stutsman County, North Dakota",12938,727535-14919,46.970:-98.940,JAMESTOWN REGIONAL AIRP,46.97893524169922,-98.96014404296875,-0.5815761,-0.44701973,-0.09316741675138474,-0.1437227427959442,-0.14406514167785645,-0.3739210839072863,-0.3907728592554728,-0.39088699221611023
"Morris County, New Jersey",12347,724097-54738,40.850:-74.580,MORRISTOWN MUNICIPAL AI,40.86720275878906,-74.5771255493164,-0.20802939,-0.82768786,-0.17725975811481476,-0.1367998868227005,-0.13649477064609528,-0.4043256690104802,-0.39083904524644214,-0.39073733985424036
"Lorain County, Ohio",12364,725240-14820,41.290:-82.100,CLEVELAND-HOPKINS INTER,41.28966522216797,-82.11258697509766,-0.46302098,-0.91917884,0.18751807510852814,0.20846502482891083,0.2084561288356781,-0.3982272495826085,-0.39124493300914764,-0.3912478983402252
"Perquimans County, North Carolina",16899,723070-13786,36.210:-76.380,ELZ CTY CG/AIR STN RGNL,36.19847106933594,-76.3739013671875,-0.46906725,-0.9540609,0.15483510494232178,0.24879902601242065,0.24989615380764008,-0.4227643509705861,-0.39144304394721985,-0.3910773346821467
"Gogebic County, Michigan",18280,727445-94926,46.450:-89.700,GOGEBIC-IRON COUNTY ARP,46.43138885498047,-89.70458221435547,-0.13022093,-0.94182825,-0.011497010476887226,-0.10562614351511002,-0.10558243840932846,-0.36118206537018216,-0.39255844304958976,-0.39254387468099594
"Edgecombe County, North Carolina",17482,723068-93759,35.930:-77.580,ROCKY MOUNT-WILSON RGN,35.91584777832031,-77.58451080322266,-0.54655945,-0.926721,0.32057690620422363,0.2951667308807373,0.2951984405517578,-0.3842345078786214,-0.3927045663197835,-0.39269399642944336
"Marinette County, Wisconsin",13871,726487-94896,45.370:-87.940,MEONE-MARINETTE TWIN CO,45.38080596923828,-87.9591064453125,-0.23405796,-0.8900012,0.06703370064496994,-0.056473881006240845,-0.05724729225039482,-0.35234181334575015,-0.39351100722948706,-0.3937688109775384
"Itasca County, Minnesota",13778,727458-94919,47.450:-93.740,GRAND RAPIDS/ITASCA CO-,47.462066650390625,-93.73744201660156,-0.15324031,-0.8210301,-0.0805995836853981,-0.2063535749912262,-0.20840919017791748,-0.35162332405646646,-0.3935413211584091,-0.3942265262206396
"Middlesex County, Virginia",10869,998017-99999,37.650:-76.500,CHESAPEAKE BAY,37.64435577392578,-76.51237487792969,-0.34525627,-0.7080128,0.025437189266085625,-0.12817521393299103,-0.12829117476940155,-0.3426106330007314,-0.39381476740042365,-0.3938534210125605
"Becker County, Minnesota",13747,727457-94962,46.930:-95.660,DETRT LKS-WETHING FLD A,46.93401336669922,-95.67839050292969,-0.31316414,-0.7476021,-0.05903951823711395,-0.1209038570523262,-0.12100066244602203,-0.37326858937740326,-0.39389003564914066,-0.39392230411370593
"Florence County, Wisconsin",13852,727437-94893,45.850:-88.380,FORD AIRPORT,45.867130279541016,-88.37123107910156,-0.13018973,-0.91837704,-0.0745326578617096,-0.13717618584632874,-0.13525398075580597,-0.3743664771318435,-0.39524765312671656,-0.3946069180965423
"Goodhue County, Minnesota",13771,722003-54930,44.450:-92.660,STANTON AIRFIELD,44.45440673828125,-92.64569854736328,-0.33613226,-0.783394,-0.006695327814668417,-0.0692949891090393,-0.06926987320184708,-0.3754071883546809,-0.3962737421194712,-0.3962653701504071
"Crow Wing County, Minnesota",27419,726555-94938,46.490:-94.100,BRAINERD LAKES RGNL ARP,46.480628967285156,-94.08587646484375,-0.20851852,-0.814302,-0.0678233802318573,-0.16786624491214752,-0.1664220690727234,-0.3635479758183161,-0.39689559737841285,-0.39641420543193817
"White County, Indiana",11509,724386-14835,40.730:-86.860,PURDUE UNIVERSITY AIRPO,40.736854553222656,-86.84014892578125,-0.614932,-0.78073543,0.18219703435897827,0.20454978942871094,0.2045968621969223,-0.4044901331265767,-0.3970392147699992,-0.3970235238472621
"Morrison County, Minnesota",13794,726555-94938,46.050:-94.220,BRAINERD LAKES RGNL ARP,46.061309814453125,-94.20838928222656,-0.27236575,-0.7525615,-0.0678233802318573,-0.16786624491214752,-0.1664220690727234,-0.3642502129077911,-0.3975978344678878,-0.39711644252141315
"Marquette County, Wisconsin",13872,720398-99999,43.810:-89.380,WAUTOMA MUNI,43.81272888183594,-89.38365173339844,-0.32396892,-0.8474427,0.014175551943480968,-0.021595565602183342,-0.020175734534859657,-0.38574535058190423,-0.397669056430459,-0.3971957794080178
"Chowan County, North Carolina",16898,723070-13786,36.170:-76.580,ELZ CTY CG/AIR STN RGNL,36.162742614746094,-76.56707763671875,-0.4759556,-0.96720904,0.15483510494232178,0.24879902601242065,0.24989615380764008,-0.4294431805610656,-0.39812187353769934,-0.3977561642726262
"Roberts County, South Dakota",13929,726519-94993,45.610:-96.860,SISSETON MUNICIPAL AIRP,45.61631774902344,-96.84941101074219,-0.5979272,-0.6362089,0.0636603832244873,0.038502492010593414,0.038499247282743454,-0.3901585737864176,-0.39854453752438224,-0.39854561910033226
"Kingsbury County, South Dakota",13921,726515-94902,44.370:-97.500,BROOKINGS MUNICIPAL ARP,44.369606018066406,-97.49078369140625,-0.5156491,-0.5748611,-0.06269224733114243,-0.10595047473907471,-0.10315411537885666,-0.38440081228812534,-0.3988202214241028,-0.39788810163736343
"Halifax County, North Carolina",11009,723079-93796,36.250:-77.620,TRI-COUNTY AIRPORT,36.257911682128906,-77.61812591552734,-0.52705526,-0.8520982,-0.0586073212325573,0.178150475025177,0.17786063253879547,-0.4792536037663618,-0.400334338347117,-0.4004309525092442
"Saginaw County, Michigan",11650,726379-14845,43.330:-84.020,MBS INTERNATIONAL AIRPO,43.34867477416992,-84.0326156616211,-0.51198334,-0.7598189,0.13040992617607117,0.06992614269256592,0.06992541998624802,-0.38046410679817194,-0.4006253679593404,-0.4006256088614463
"Houghton County, Michigan",13975,727440-14858,46.850:-88.620,HOUGHTON COUNTY MEMO AR,46.852989196777344,-88.60891723632812,-0.17265141,-0.9368926,-0.15139107406139374,-0.09357383847236633,-0.09047881513834,-0.42031170427799225,-0.4010392924149831,-0.40000761797030765
"Burnett County, Wisconsin",13839,726418-54912,45.890:-92.460,L.O. SIMENSTAD MUNICIPA,45.898643493652344,-92.45907592773438,-0.23303355,-0.8945534,-0.047879237681627274,-0.07749558985233307,-0.07845842838287354,-0.39182207112510997,-0.4016941885153452,-0.402015134692192
"Dickinson County, Michigan",13964,727437-94893,45.970:-87.860,FORD AIRPORT,45.984832763671875,-87.87562561035156,-0.15367305,-0.9154006,-0.0745326578617096,-0.13717618584632874,-0.13525398075580597,-0.3812021116415659,-0.40208328763643897,-0.4014425526062647
"Hamlin County, South Dakota",13920,726546-14946,44.690:-97.180,WATERTOWN MUNICIPAL ARP,44.67376708984375,-97.18840026855469,-0.4800883,-0.62774146,-0.04998868703842163,-0.09991461038589478,-0.09992071986198425,-0.38593947887420654,-0.40258145332336426,-0.4025834898153941
"Benzie and Manistee Counties, Michigan",11660,720340-54818,44.490:-86.100,FRANKFORT DOW MEMORIAL,44.47145080566406,-86.10176086425781,-0.2655361,-0.6707593,-0.22451439499855042,-0.27148041129112244,-0.2692872881889343,-0.38693660497665405,-0.4025919437408447,-0.401860902706782
"Anoka County, Minnesota",13746,726577-94974,45.210:-93.260,ANOKA CO-BLNE AP(JNS FD,45.22513198852539,-93.26560974121094,-0.23545577,-0.82273877,-0.1455327719449997,-0.1497037708759308,-0.15047398209571838,-0.40124243497848505,-0.4026327679554621,-0.4028895050287246
"York County, Maine",12450,998015-99999,43.370:-70.620,WELLS RESERVE,43.38215637207031,-70.6055908203125,-0.019048665,-0.9091111,-0.2084038406610489,-0.28118759393692017,-0.28164142370224,-0.37885452931125957,-0.40311578040321666,-0.4032670569916566
"Lake County, South Dakota",13922,726515-94902,44.010:-97.140,BROOKINGS MUNICIPAL ARP,44.02202606201172,-97.1294937133789,-0.43224677,-0.67156553,-0.06269224733114243,-0.10595047473907471,-0.10315411537885666,-0.38883485148350394,-0.4032542606194814,-0.40232214083274204
"Boone County, Illinois",11664,725430-94822,42.330:-88.820,GREATER ROCKFORD AIRPOR,42.323692321777344,-88.82315826416016,-0.6378406,-0.71732086,0.14428383111953735,0.14446453750133514,0.1449001580476761,-0.40362588564554847,-0.4035656501849492,-0.4034204433361689
"Otter Tail County, Minnesota",13800,726572-94966,46.410:-95.700,FERGUS FALLS MUNICIPAL,46.41243362426758,-95.71343994140625,-0.39882797,-0.67440814,-0.07075826078653336,-0.14355751872062683,-0.14353790879249573,-0.3813314562042554,-0.4055978755156199,-0.40559133887290955
"Barron County, Wisconsin",13834,726467-54909,45.410:-91.860,RICE LAKE REGIONAL-CARL,45.42329788208008,-91.8482437133789,-0.2676947,-0.8819133,-0.06234622374176979,-0.06780882179737091,-0.06776046752929688,-0.4039847465852896,-0.4058056126038233,-0.4057894945144653
"Northampton County, North Carolina",11026,723079-93796,36.370:-77.500,TRI-COUNTY AIRPORT,36.356300354003906,-77.48307800292969,-0.5374319,-0.85852,-0.0586073212325573,0.178150475025177,0.17786063253879547,-0.48485306277871126,-0.4059337973594665,-0.4060304115215937
"Lincoln County, Wisconsin",13868,722332-54953,45.330:-89.740,TOMAHAWK REGIONAL AIRPO,45.33749008178711,-89.73555755615234,-0.23577173,-0.9029323,0.02794138342142105,-0.08056569844484329,-0.08071442693471909,-0.37025421112775797,-0.4064232384165128,-0.4064728145798047
"Juneau County, Wisconsin",13862,726436-94930,43.930:-90.060,VOLK FIELD AIRPORT,43.94525909423828,-90.0492172241211,-0.30185574,-0.87413996,-0.07887011766433716,-0.04355327785015106,-0.043554652482271194,-0.41828860839207965,-0.4065163284540176,-0.4065167866647243
"Fayette County, Iowa",13670,725480-94910,42.850:-91.860,WATERLOO MUNICIPAL AIRP,42.86235046386719,-91.84363555908203,-0.5545411,-0.7758801,0.07115139067173004,0.10583633184432983,0.10609667748212814,-0.419756606221199,-0.4081949591636657,-0.40810817728439963
"Adams County, Wisconsin",13831,726436-94930,43.930:-89.820,VOLK FIELD AIRPORT,43.94526672363281,-89.81297302246094,-0.32363498,-0.8588759,-0.07887011766433716,-0.04355327785015106,-0.043554652482271194,-0.420460323492686,-0.4086880435546239,-0.4086885017653306
"Pocahontas County, Iowa",13716,725490-94933,42.730:-94.660,FORT DODGE REGIONAL APR,42.734222412109375,-94.67921447753906,-0.6859249,-0.53899413,0.018139302730560303,-0.0014556850073859096,-0.002468439284712076,-0.40225990613301593,-0.4087915687123313,-0.40912915347144
"Oconto County, Wisconsin",13875,726487-94896,45.010:-88.220,MEONE-MARINETTE TWIN CO,45.02545928955078,-88.22007751464844,-0.31645373,-0.8578678,0.06703370064496994,-0.056473881006240845,-0.05724729225039482,-0.36909593393405277,-0.4102651278177897,-0.410522931565841
"Bayfield County, Wisconsin",13835,726419-94929,46.570:-91.140,JOHN F KENNEDY MEMO ARP,46.57908248901367,-91.15219116210938,-0.25135255,-0.89127356,-0.018968086689710617,-0.08870857208967209,-0.09075655788183212,-0.3871980644762516,-0.4104448929429054,-0.4111275548736254
"Traverse County, Minnesota",12958,726519-94993,45.810:-96.540,SISSETON MUNICIPAL AIRP,45.80375671386719,-96.55522155761719,-0.55731976,-0.7134206,0.0636603832244873,0.038502492010593414,0.038499247282743454,-0.4023600021998087,-0.41074596593777335,-0.4107470475137234
"Marathon County, Wisconsin",13870,726463-14897,44.890:-89.780,WAUSAU DOWNTOWN AIRPORT,44.90091323852539,-89.77017211914062,-0.33347023,-0.89993554,-0.01135071087628603,9.813193464651704E-4,8.754265145398676E-4,-0.41491882658253115,-0.41080814984161407,-0.4108434474522558
"Gladwin County, Michigan",11614,726380-94814,43.970:-84.380,ROSCOMMON COUNTY AIRPOR,43.9877815246582,-84.38700866699219,-0.5134569,-0.8702633,0.1017894297838211,0.151167094707489,0.1513155698776245,-0.4273102432489395,-0.41085102160771686,-0.4108015298843384
"Calvert County, Maryland",10951,720389-99999,38.530:-76.500,ST MARY'S RGNL / LEONAR,38.537513732910156,-76.51187133789062,-0.21477431,-0.8065266,-0.144756481051445,-0.21165326237678528,-0.2114143967628479,-0.38868579765160877,-0.4109847247600555,-0.41090510288874305
"Scott County, Minnesota",13811,726579-94963,44.690:-93.580,FLYING CLOUD AIRPORT,44.67798614501953,-93.594482421875,-0.38483664,-0.7686742,-0.021177086979150772,-0.08155311644077301,-0.0815557986497879,-0.3915626419087251,-0.4116879850625991,-0.41168887913227076
