lkey|station_id|solar_region_key|areaname|weather_station
14297|724796-94128|41.690:-111.820|"Cache Valley Area, Parts of Cache and Box Elder Counties, Utah"|LOGAN-CACHE AIRPORT
14421|724796-94128|41.570:-111.260|"Rich County, Utah"|LOGAN-CACHE AIRPORT
14298|725755-24101|41.090:-112.060|"Davis-Weber Area, Utah"|HILL AFB AIRPORT
14299|725724-24174|39.890:-112.020|"Fairfield-Nephi Area, Utah"|PROVO MUNICIPAL AIRPORT
14422|725755-24101|41.090:-111.580|"Morgan Area, Utah - Morgan County and Part of Weber County"|HILL AFB AIRPORT
14300|740030-24103|40.450:-113.180|"Tooele Area, Utah - Tooele County and Parts of Box Elder, Davis and Juab Counties"|MICHAEL AAF AIRPORT
14301|725720-24127|40.650:-111.940|"Salt Lake Area, Utah"|SALT LAKE CITY INTERNAT
14423|725720-24127|40.890:-111.180|"Summit Area, Utah, Parts of Summit, Salt Lake and Wasatch Counties"|SALT LAKE CITY INTERNAT
14424|724700-93141|39.610:-110.540|"Carbon Area, Utah, Parts of Carbon and Emery Counties"|CARBON COUNTY AIRPORT
14302|724795-99999|39.250:-113.260|"West Millard-Juab Area, Utah, Parts of Millard and Juab Counties"|DELTA
14303|724795-99999|39.170:-112.340|"Millard County, Utah - Eastern Part"|DELTA
14304|725724-24174|40.210:-111.740|"Utah County, Utah - Central Part"|PROVO MUNICIPAL AIRPORT
14425|725724-24174|40.490:-111.380|"Heber Valley Area, Utah - Parts of Wasatch and Utah Counties"|PROVO MUNICIPAL AIRPORT
14426|724700-93141|39.010:-110.700|"Emery Area, Utah, Parts of Emery, Carbon, Grand, and Sevier Counties"|CARBON COUNTY AIRPORT
14427|724776-93075|39.010:-109.620|"Grand County, Utah - Central Part"|CANYONLANDS FIELD AIRPO
18471|724735-23170|38.930:-110.620|"Emery County, Utah, Eastern Part"|HANKSVILLE
14305|724797-23176|38.370:-113.460|"Beaver County, Utah - Western Part"|MILFORD MUNI BRISCOE
14306|725724-24174|39.570:-111.660|"Sanpete Valley Area, Utah, Parts of Utah and Sanpete Counties"|PROVO MUNICIPAL AIRPORT
14428|724756-23159|38.330:-111.780|"Loa-Marysvale Area, Utah, Parts of Piute, Wayne, and Garfield Counties"|BRYCE CANYON AIRPORT
10339|724735-23170|38.050:-110.660|"Henry Mountains Area, Utah, Parts of Garfield, Kane, and Wayne Counties"|HANKSVILLE
14308|724795-99999|39.290:-112.740|"Delta Area, Utah - Part of Millard County"|DELTA
10340|724776-93075|38.450:-109.620|"Canyonlands Area, Utah - Parts of Grand and San Juan Counties"|CANYONLANDS FIELD AIRPO
14309|724755-93129|37.730:-113.260|"Iron-Washington Area, Utah, Parts of Iron, Kane, and Washington Counties"|CEDAR CITY REGIONAL ARP
14429|724756-23159|37.770:-111.980|"Panguitch Area, Parts of Garfield, Iron, Kane, and Piute Counties, Utah"|BRYCE CANYON AIRPORT
10341|724720-99999|37.530:-109.860|"San Juan County, Utah, Central Part"|BLANDING
10342|724720-99999|37.930:-109.300|"San Juan Area, Utah"|BLANDING
14310|724750-23176|38.450:-112.700|"Beaver-Cove Fort Area, Utah"|MILFORD MUNICIPAL AIRPO
14311|724754-23186|37.250:-113.460|"Washington County Area, Utah"|ST GEORGE MUNICIPAL ARP
10343|724756-23159|37.290:-112.260|"Kane County Area, Utah"|BRYCE CANYON AIRPORT
10344|724720-99999|37.210:-110.220|"San Juan County, Utah, Navajo Indian Reservation"|BLANDING
14431|724735-23170|38.770:-110.500|"Manti-Lasal National Forest, Manti Division - Parts of Sanpete and Emery Counties"|HANKSVILLE
14432|724755-93129|37.770:-112.620|"Dixie National Forest, Utah - Parts of Garfield, Washington, Iron, Kane and Wayne Counties"|CEDAR CITY REGIONAL ARP
14434|725705-94030|40.730:-110.060|"Ashley National Forest Area, Utah"|VERNAL AIRPORT
14435|724795-99999|38.850:-112.300|"Fishlake National Forest - Tushar-Pavant Division - Parts of Sevier, Millard, Beaver and Piute Counties, Utah"|DELTA
17247|725720-24127|40.730:-111.460|"Uinta National Forest Area, Utah, Parts of Juab, Sanpete, Utah, and Wasatch Counties"|SALT LAKE CITY INTERNAT
14451|724700-93141|39.890:-110.140|"Uintah and Ouray Indian Reservation, Utah"|CARBON COUNTY AIRPORT
10345|724735-23170|38.050:-111.140|"Capitol Reef National Park, Utah"|HANKSVILLE
10347|724756-23159|37.490:-111.740|"Grand Staircase-Escalante National Monument Area, Parts of Kane and Garfield Counties, Utah"|BRYCE CANYON AIRPORT
19466|724776-93075|38.730:-109.580|"Arches National Park, Utah"|CANYONLANDS FIELD AIRPO
19859|724776-93075|38.250:-109.940|"Canyonlands National Park, Utah"|CANYONLANDS FIELD AIRPO
19941|724735-23170|37.650:-110.820|"Glen Canyon National Recreation Area"|HANKSVILLE
10837|724020-93739|37.730:-75.660|"Accomack County, Virginia"|WALLOPS FLIGHT FACILITY
14502|724016-93736|38.010:-78.540|"Albemarle County, Virginia"|CHARLOTTESVILLE-ALBEMAR
14503|724115-93757|37.770:-79.940|"Alleghany County, Virginia"|INGALLS FIELD AIRPORT
10838|724010-13740|37.330:-77.940|"Amelia County, Virginia"|RICHMOND INTERNATIONAL
10839|724100-13733|37.610:-79.140|"Amherst County, Virginia"|LYNCHBURG RGNL/PRESTON
10840|724100-13733|37.370:-78.820|"Appomattox County, Virginia"|LYNCHBURG RGNL/PRESTON
10841|724050-13743|38.890:-77.100|"Arlington County, Virginia"|RONALD REAGAN WASHINGTO
14504|724105-93760|38.170:-79.140|"Augusta County, Virginia"|SHENANDOAH VALLEY RGNL
14973|724115-93757|38.050:-79.740|"Bath County, Virginia"|INGALLS FIELD AIRPORT
10842|724100-13733|37.290:-79.540|"Bedford County, Virginia"|LYNCHBURG RGNL/PRESTON
14978|724056-63805|37.130:-81.140|"Bland County, Virginia"|MOUNTIAN EMPIRE AIRPORT
14507|724110-13741|37.570:-79.820|"Botetourt County, Virginia"|ROANOKE REGIONAL/WOODRU
10843|724118-93797|36.770:-77.860|"Brunswick County, Virginia"|MCKNBRG-BRUNWICK RGNL A
14508|720264-63827|37.290:-82.020|"Buchanan County, Virginia"|TAZEWELL COUNTY AIRPORT
10844|724016-93736|37.570:-78.540|"Buckingham County, Virginia"|CHARLOTTESVILLE-ALBEMAR
10845|723084-99999|38.010:-77.340|"Caroline County, Virginia"|HANOVER CO MUNI
14509|724107-53895|36.730:-80.740|"Carroll County, Virginia"|TWIN COUNTY AIRPORT
10846|724010-13740|37.370:-77.060|"Charles City County, Virginia"|RICHMOND INTERNATIONAL
10847|724100-13733|36.970:-78.660|"Charlotte County, Virginia"|LYNCHBURG RGNL/PRESTON
10848|724010-13740|37.410:-77.580|"Chesterfield County, Virginia"|RICHMOND INTERNATIONAL
14510|724177-13734|39.130:-77.980|"Clarke County, Virginia"|ETRN WV RGNL/SHPHERD FD
14511|724110-13741|37.490:-80.220|"Craig County, Virginia"|ROANOKE REGIONAL/WOODRU
14979|723098-93798|38.490:-77.940|"Culpeper County, Virginia"|CULPEPER REGIONAL AIRPO
10849|724016-93736|37.530:-78.260|"Cumberland County, Virginia"|CHARLOTTESVILLE-ALBEMAR
14514|724117-63802|37.130:-82.340|"Dickenson County, Virginia"|LONESOME PINE AIRPORT
10851|723084-93775|37.930:-76.900|"Essex County, Virginia"|HANOVER CO MUNICIPAL AR
20267|724037-93728|38.850:-77.300|"Fairfax County, Virginia"|DAVISON AAF AIRPORT
19727|723098-93798|38.730:-77.820|"Fauquier County, Virginia"|CULPEPER REGIONAL AIRPO
14518|724113-53881|36.930:-80.380|"Floyd County, Virginia"|VIRGINIA TECH AIRPORT
10852|724016-93736|37.850:-78.260|"Fluvanna County, Virginia"|CHARLOTTESVILLE-ALBEMAR
11161|724110-13741|37.010:-79.900|"Franklin County, Virginia"|ROANOKE REGIONAL/WOODRU
14519|724177-13734|39.250:-78.300|"Frederick County, Virginia"|ETRN WV RGNL/SHPHERD FD
14520|724116-13868|37.290:-80.740|"Giles County, Virginia"|NEW RIVER VALLEY AIRPOR
10854|998017-99999|37.410:-76.500|"Gloucester County, Virginia"|CHESAPEAKE BAY
10855|723084-99999|37.730:-77.900|"Goochland County, Virginia"|HANOVER CO MUNI
14521|724056-63805|36.690:-81.260|"Grayson County, Virginia"|MOUNTIAN EMPIRE AIRPORT
14522|724016-93736|38.330:-78.460|"Greene County, Virginia"|CHARLOTTESVILLE-ALBEMAR
16039|724118-93797|36.730:-77.540|"Greensville County, Virginia"|MCKNBRG-BRUNWICK RGNL A
18322|724106-13728|36.810:-78.900|"Halifax County and the City of South Boston, Virginia"|DANVILLE REGIONAL AIRPO
10858|723084-99999|37.770:-77.460|"Hanover County, Virginia"|HANOVER CO MUNI
10859|724010-13740|37.530:-77.420|"Henrico County, Virginia"|RICHMOND INTERNATIONAL
10860|745985-63806|36.690:-79.860|"Henry County, Virginia"|BLUE RIDGE AIRPORT
14523|724115-93757|38.370:-79.540|"Highland County, Virginia"|INGALLS FIELD AIRPORT
10861|723087-93735|36.890:-76.700|"Isle of Wight County, Virginia"|FELKER ARMY AIRFIELD
10862|998017-99999|37.690:-76.900|"King and Queen County, Virginia"|CHESAPEAKE BAY
16034|724010-13740|37.730:-77.060|"King William County, Virginia"|RICHMOND INTERNATIONAL
14524|720353-63875|36.730:-83.220|"Lee County, Virginia"|MIDDLESBORO-BELL COUNTY
15875|724030-93738|39.090:-77.660|"Loudoun County, Virginia"|WASHINGTON DULLES INTER
10864|724016-93736|37.930:-77.980|"Louisa County, Virginia"|CHARLOTTESVILLE-ALBEMAR
10865|724118-93797|36.930:-78.260|"Lunenburg County, Virginia"|MCKNBRG-BRUNWICK RGNL A
14527|724016-93736|38.410:-78.260|"Madison County, Virginia"|CHARLOTTESVILLE-ALBEMAR
10866|723086-93741|37.410:-76.340|"Mathews County, Virginia"|NWPT NEWS/WIMBURG INTL
10867|724118-93797|36.730:-78.380|"Mecklenburg County, Virginia"|MCKNBRG-BRUNWICK RGNL A
10869|998017-99999|37.650:-76.500|"Middlesex County, Virginia"|CHESAPEAKE BAY
14528|724113-53881|37.170:-80.380|"Montgomery County, Virginia"|VIRGINIA TECH AIRPORT
10870|724105-93760|37.810:-78.900|"Nelson County, Virginia"|SHENANDOAH VALLEY RGNL
10871|998017-99999|37.490:-76.980|"New Kent County, Virginia"|CHESAPEAKE BAY
10872|994020-99999|37.330:-75.860|"Northampton County, Virginia"|CHESAPEAKE LIGHT  VA
10873|998017-99999|37.810:-76.460|"Northumberland and Lancaster Counties, Virginia"|CHESAPEAKE BAY
10874|724118-93797|37.130:-78.020|"Nottoway County, Virginia"|MCKNBRG-BRUNWICK RGNL A
10875|723098-93798|38.250:-78.020|"Orange County, Virginia"|CULPEPER REGIONAL AIRPO
14529|724105-93760|38.610:-78.500|"Page County, Virginia"|SHENANDOAH VALLEY RGNL
10876|745985-63806|36.690:-80.340|"Patrick County, Virginia"|BLUE RIDGE AIRPORT
10877|724106-13728|36.850:-79.420|"Pittsylvania County and the City of Danville, Virginia"|DANVILLE REGIONAL AIRPO
10878|723084-99999|37.570:-77.900|"Powhatan County, Virginia"|HANOVER CO MUNI
10879|724100-13733|37.250:-78.460|"Prince Edward County, Virginia"|LYNCHBURG RGNL/PRESTON
10880|724019-93773|37.170:-77.180|"Prince George County, Virginia"|WAKEFIELD MUNICIPAL ARP
14530|724030-93738|38.730:-77.460|"Prince William County, Virginia"|WASHINGTON DULLES INTER
14531|724116-13868|37.050:-80.700|"Pulaski County, Virginia"|NEW RIVER VALLEY AIRPOR
14532|723098-93798|38.690:-78.140|"Rappahannock County, Virginia"|CULPEPER REGIONAL AIRPO
10881|720389-99999|37.970:-76.740|"Richmond County, Virginia"|ST MARY'S RGNL / LEONAR
14533|724110-13741|37.250:-80.060|"Roanoke County and the Cities of Roanoke and Salem, Virginia"|ROANOKE REGIONAL/WOODRU
14534|724115-93757|37.810:-79.420|"Rockbridge County, Virginia"|INGALLS FIELD AIRPORT
14535|724105-93760|38.530:-78.860|"Rockingham County, Virginia"|SHENANDOAH VALLEY RGNL
14536|724058-53818|36.930:-82.100|"Russell County, Virginia"|VIRGINIA HIGHLANDS AIRP
16658|724117-63802|36.730:-82.620|"Scott County, Virginia"|LONESOME PINE AIRPORT
14538|724105-93760|38.850:-78.580|"Shenandoah County, Virginia"|SHENANDOAH VALLEY RGNL
14539|724056-63805|36.810:-81.540|"Smyth County, Virginia"|MOUNTIAN EMPIRE AIRPORT
10882|723083-13763|36.770:-77.140|"Southampton County, Virginia"|FRANKLIN MUNICIPAL-JOHN
10883|723098-93798|38.170:-77.660|"Spotsylvania County, Virginia"|CULPEPER REGIONAL AIRPO
10884|724035-13773|38.370:-77.300|"Stafford and King George Counties, Virginia"|QUANTICO MCAF
10885|724019-93773|37.090:-76.900|"Surry County, Virginia"|WAKEFIELD MUNICIPAL ARP
10886|724019-93773|36.890:-77.300|"Sussex County, Virginia"|WAKEFIELD MUNICIPAL ARP
14540|720264-63827|37.130:-81.580|"Tazewell County, Virginia"|TAZEWELL COUNTY AIRPORT
14541|723098-93798|38.890:-78.180|"Warren County, Virginia"|CULPEPER REGIONAL AIRPO
14542|724058-53818|36.770:-81.980|"Washington County Area and the City of Bristol, Virginia"|VIRGINIA HIGHLANDS AIRP
10887|720389-99999|38.130:-76.780|"Westmoreland County, Virginia"|ST MARY'S RGNL / LEONAR
14543|724117-63802|37.010:-82.580|"Wise County, Virginia"|LONESOME PINE AIRPORT
14544|724107-53895|36.930:-81.060|"Wythe County, Virginia"|TWIN COUNTY AIRPORT
10888|724050-13743|38.810:-77.100|"Alexandria City, Virginia"|RONALD REAGAN WASHINGTO
20002|724100-13733|37.330:-79.540|"Bedford City, Virginia"|LYNCHBURG RGNL/PRESTON
26815|724016-93736|38.050:-78.500|"Charlottesville City, Virginia"|CHARLOTTESVILLE-ALBEMAR
10891|725172-13762|36.690:-76.260|"Chesapeake City, Virginia"|NAVAL AUXILIARY LANDING
10892|724030-93738|38.850:-77.300|"Fairfax City, Virginia"|WASHINGTON DULLES INTER
20305|724056-63805|37.210:-81.180|"Jefferson National Forest, Virginia"|MOUNTIAN EMPIRE AIRPORT
10893|724050-13743|38.890:-77.180|"Falls Church City, Virginia"|RONALD REAGAN WASHINGTO
20315|724035-13773|38.290:-77.460|"Fredericksburg City, Virginia"|QUANTICO MCAF
10895|724100-13733|37.250:-79.140|"Campbell County and the City of Lynchburg, Virginia"|LYNCHBURG RGNL/PRESTON
20889|724010-13740|37.090:-77.620|"Dinwiddie County Area, Virginia"|RICHMOND INTERNATIONAL
10896|723087-93735|37.290:-76.620|"James City and York Counties and the City of Williamsburg, Virginia"|FELKER ARMY AIRFIELD
10897|745980-13702|37.010:-76.420|"Tidewater Cities Area, Virginia"|LANGLEY AFB AIRPORT
11128|724010-13740|37.530:-77.500|"City of Richmond, Virginia"|RICHMOND INTERNATIONAL
14549|724105-93760|38.170:-79.060|"Staunton City, Virginia"|SHENANDOAH VALLEY RGNL
10898|723083-13763|36.730:-76.660|"City of Suffolk, Virginia"|FRANKLIN MUNICIPAL-JOHN
10899|723075-13769|36.730:-76.060|"City of Virginia Beach, Virginia"|OCEANA NAS
14550|724105-93760|38.090:-78.900|"Waynesboro City, Virginia"|SHENANDOAH VALLEY RGNL
14551|724177-13734|39.170:-78.180|"Winchester City, Virginia"|ETRN WV RGNL/SHPHERD FD
10900|724110-13741|37.450:-79.620|"Blue Ridge Parkway - Bedford County, Virginia Peaks of Otter Area"|ROANOKE REGIONAL/WOODRU
12308|726145-94705|44.010:-73.100|"Addison County, Vermont"|EDWARD F KNAPP STATE AR
12309|726166-54781|43.010:-73.060|"Bennington County, Vermont"|W. H. MORSE STATE AIRPO
12310|726140-54742|44.450:-72.140|"Caledonia County, Vermont"|ST. JOHNSBURY(AMOS)
12311|726170-14742|44.450:-73.100|"Chittenden County, Vermont"|BURLINGTON INTERNATIONA
12312|726140-54742|44.690:-71.740|"Essex County, Vermont"|ST. JOHNSBURY(AMOS)
12313|726114-54771|44.810:-72.900|"Franklin County, Vermont"|MORRISVILLE-STOWE ST AR
12314|726225-64776|44.770:-73.300|"Grand Isle County, Vermont"|PLATTSBURGH INTERNATION
12315|726114-54771|44.610:-72.660|"Lamoille County, Vermont"|MORRISVILLE-STOWE ST AR
12316|726145-94705|44.010:-72.420|"Orange County, Vermont"|EDWARD F KNAPP STATE AR
12317|720493-54758|44.770:-72.220|"Orleans County, Vermont"|NEWPORT AP
12318|725165-94737|43.570:-73.060|"Rutland County, Vermont"|RUTLAND STATE AIRPORT
12319|726145-94705|44.250:-72.580|"Washington County, Vermont"|EDWARD F KNAPP STATE AR
12320|726165-94721|43.010:-72.740|"Windham County, Vermont"|DILLANT-HOPKINS AIRPORT
12321|726116-94765|43.610:-72.580|"Windsor County, Vermont"|LEBANON MUNICIPAL AIRPO
10450|727827-24110|47.010:-118.660|"Adams County, Washington"|GRANT COUNTY INTL AIRPO
10451|727918-94298|45.810:-122.500|"Clark County, Washington"|PEARSON FIELD AIRPORT
10452|727924-24223|46.130:-122.740|"Cowlitz County, Washington"|KELSO-LONGVIEW AIRPORT
10454|727900-24141|47.690:-119.620|"Douglas County, Washington"|EPHRATA MUNICIPAL AIRPO
10456|727845-24163|46.450:-118.820|"Franklin County, Washington"|TRI-CITIES AIRPORT
10457|727900-24141|47.290:-119.500|"Grant County, Washington"|EPHRATA MUNICIPAL AIRPO
17555|720749-24255|48.170:-122.580|"Island County, Washington"|WHIDBEY ISLAND NAS
10459|727855-24114|47.610:-118.420|"Lincoln County, Washington"|FAIRCHILD AIR FORCE BAS
15669|727985-94276|48.610:-122.980|"San Juan County, Washington"|FRIDAY HARBOR AIRPORT
10462|727850-24157|47.650:-117.420|"Spokane County, Washington"|SPOKANE INTERNATIONAL A
10465|727857-94129|46.850:-117.660|"Whitman County, Washington"|PULLMAN/MOSCOW RGNL ARP
10466|727830-24149|46.210:-117.220|"Asotin County Area, Washington (Asotin and Garfield Counties)"|LEWISTON-NEZ PERCE COUN
10467|727845-24163|46.210:-119.420|"Benton County Area, Washington"|TRI-CITIES AIRPORT
10468|727825-94239|47.610:-120.340|"Chelan County Area, Washington (Parts of Chelan and Kittitas Counties)"|PANGBORN MEMORIAL AIRPO
10469|727825-94239|47.850:-120.540|"Cashmere Mountain Area, Washington, Parts of Chelan and Okanogan Counties"|PANGBORN MEMORIAL AIRPO
10470|727885-94266|48.130:-123.820|"Clallam County Area, Washington"|WILLIAM R FAIRCHILD INT
10471|727846-24160|46.330:-117.940|"Columbia County Area, Washington"|WALLA WALLA REGIONAL AR
10473|727830-24149|46.490:-117.540|"Garfield County Area, Washington"|LEWISTON-NEZ PERCE COUN
10474|727923-94225|46.730:-123.700|"Grays Harbor County Area, Pacific and Wahkiakum Counties, Washington"|BOWERMAN AIRPORT
10475|727885-94266|47.850:-123.620|"Jefferson County Area, Washington"|WILLIAM R FAIRCHILD INT
10476|727885-94266|47.730:-123.620|"Olympic National Forest Area, Washington (Parts of Clallam, Grays Harbor, Jefferson, and Mason Counties)"|WILLIAM R FAIRCHILD INT
17796|727934-94248|47.450:-122.220|"King County Area, Washington"|RENTON MUNICIPAL AIRPOR
10478|727815-24237|47.250:-121.660|"Snoqualmie Pass Area, Washington (Parts of King and Pierce Counties)"|STAMPASS PASS FLTWO
10479|727928-94263|47.690:-122.740|"Kitsap County Area, Washington"|BREMERTON NATIONAL AIRP
10480|727883-24220|47.170:-120.700|"Kittitas County Area, Washington"|BOWERS FIELD AIRPORT
10481|726988-24219|45.810:-120.740|"Klickitat County Area, Washington"|MUNICIPAL AIRPORT
10482|727920-24227|46.570:-122.500|"Lewis County Area, Washington"|OLYMPIA AIRPORT
10483|727925-94227|47.330:-123.140|"Mason County, Washington"|SANDERSON FIELD AIRPORT
10485|727890-94197|48.170:-118.940|"Colville Indian Reservation (Parts of Ferry and Okanogan Counties), Washington"|OMAK AIRPORT
18788|727890-94197|48.490:-119.620|"Okanogan County Area, Washington"|OMAK AIRPORT
10486|742060-24207|47.090:-122.420|"Pierce County Area, Washington"|MCCHORD AFB AIRPORT
10487|720272-94282|48.490:-122.020|"Skagit County Area, Washington"|SKAGIT REGIONAL AIRPORT
17741|726985-24242|45.970:-121.900|"Skamania County Area, Washington"|PORTLAND-TROUTDALE AIRP
10489|727937-24222|48.050:-121.940|"Snohomish County Area, Washington"|SNOHOMISH CO (PAINE FD)
20829|742070-24201|46.970:-122.700|"Thurston County Area, Washington"|GRAY AAF
10464|727846-24160|46.290:-118.500|"Walla Walla County Area, Washington"|WALLA WALLA REGIONAL AR
10490|727976-24217|48.810:-122.500|"Whatcom County Area, Washington"|BELLINGHAM INTL AIRPORT
10491|727810-24243|46.210:-120.780|"Yakama Nation Closed Area, Washington, Parts of Klickitat and Yakima Counties"|YAKIMA AIR TERMINAL/MCA
10492|727810-24243|46.490:-120.580|"Yakima County Area, Washington"|YAKIMA AIR TERMINAL/MCA
10493|727810-24243|46.370:-120.420|"Yakama Nation Irrigated Area, Washington, Part of Yakima County"|YAKIMA AIR TERMINAL/MCA
10495|727815-24237|46.810:-121.220|"Wenatchee National Forest, Naches Area, Washington, Parts of Kittitas and Yakima Counties"|STAMPASS PASS FLTWO
10496|727810-24243|46.770:-120.180|"Yakima Training Center, Parts of Kittitas and Yakima Counties, Washington"|YAKIMA AIR TERMINAL/MCA
10497|727840-94187|46.530:-119.580|"Hanford Atomic Energy Reservation, Washington"|HANFORD AIRPORT
10498|727970-94240|48.290:-124.660|"Makah Indian Reservation, Washington"|QUILLAYUTE AIRPORT
10499|727846-24160|46.130:-117.660|"Umatilla National Forest, Washington"|WALLA WALLA REGIONAL AR
10500|727923-94225|47.410:-124.100|"Quinault Indian Reservation, Washington"|BOWERMAN AIRPORT
10501|727885-94266|47.890:-123.940|"Olympic National Park, Washington"|WILLIAM R FAIRCHILD INT
10502|727890-94197|48.490:-119.940|"Okanogan National Forest Area, Washington"|OMAK AIRPORT
10503|727815-24237|46.850:-121.700|"Mount Rainier National Park, Washington"|STAMPASS PASS FLTWO
10505|727937-24222|48.210:-121.460|"Mount Baker-Snoqualmie National Forest, Washington"|SNOHOMISH CO (PAINE FD)
10507|727935-24234|47.610:-122.340|"City of Seattle, Washington"|BOEING FLD/KING CO INTL
10508|727938-94274|47.250:-122.460|"City of Tacoma, Washington"|TACOMA NARROWS AIRPORT
10509|742071-99999|47.050:-122.580|"Joint Base Lewis-McChord Area, Washington, Parts of Pierce and Thurston Counties"|GRAY AAF
10513|994350-99999|47.730:-122.700|"Bangor Naval Station, Washington"|WEST POINT  WA
13831|726436-94930|43.930:-89.820|"Adams County, Wisconsin"|VOLK FIELD AIRPORT
13832|726419-94929|46.530:-90.620|"Ashland County, Wisconsin"|JOHN F KENNEDY MEMO ARP
13834|726467-54909|45.410:-91.860|"Barron County, Wisconsin"|RICE LAKE REGIONAL-CARL
13835|726419-94929|46.570:-91.140|"Bayfield County, Wisconsin"|JOHN F KENNEDY MEMO ARP
13836|726450-14898|44.450:-87.980|"Brown County, Wisconsin"|AUSTIN STRAUBEL INTERNA
13838|726430-14920|44.330:-91.820|"Buffalo County, Wisconsin"|LA CROSSE MUNICIPAL AIR
13839|726418-54912|45.890:-92.460|"Burnett County, Wisconsin"|L.O. SIMENSTAD MUNICIPA
13840|726435-14991|45.090:-91.300|"Chippewa County, Wisconsin"|CHIPPEWA VALLEY RGNL AR
13841|726574-94985|44.730:-90.620|"Clark County, Wisconsin"|MARSHFIELD MUNICIPAL AR
13842|726503-54833|43.450:-89.380|"Columbia County, Wisconsin"|BARABOO WISCONSIN DELLS
